fips,PST045213,PST045212,PST040210,PST120213,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010212,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
02016,0,5547,5561,0,-0.3,5561,3.7,13.5,4.5,32.7,41.0,6.8,14.6,30.5,2.4,4.7,14.4,29.9,79.3,35.0,46.8,79.0,12.0,407,6.2,1933,33.4,47.2,204700,991,3.28,32014,77292,10.5,123,4609,-3.7,263,285,0.0,0.0,0.0,0.0,0.0,26.3,634809,62073,46785,9823,14684,1,4390.28,1.3
02020,0,298610,291826,0,2.3,291826,7.4,25.1,8.1,49.1,67.0,6.2,8.1,8.7,2.2,7.8,8.2,61.2,78.3,9.3,17.2,92.3,32.8,30854,19.0,113617,61.3,34.4,277100,105517,2.69,36145,76495,7.7,8428,144136,-0.6,19188,26726,2.5,5.7,5.3,0.0,3.1,30.2,0,2914025,4482714,16096,933301,532,1704.68,171.2
02050,0,17746,17013,0,4.3,17013,11.0,36.2,6.3,48.2,12.4,0.7,81.5,1.0,0.2,4.3,1.4,11.7,83.4,0.9,67.3,80.0,11.6,826,7.1,5923,64.7,12.2,172300,4307,3.91,19055,52349,21.8,238,3188,-6.2,1169,1238,0.0,54.7,0.0,0.0,0.0,20.8,0,3454,96755,5658,4091,2,40570.00,0.4
02060,0,991,997,0,-0.6,997,5.5,23.0,9.4,45.5,47.8,0.2,33.1,0.9,0.3,17.7,3.0,46.1,81.7,1.1,4.2,90.0,19.8,91,11.1,966,55.2,13.1,182000,375,2.47,37150,79931,6.2,63,534,67.4,274,250,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12785,12823,13278,0,503.84,2.0
02068,0,1875,1826,0,2.7,1826,5.7,20.7,7.7,45.2,89.9,0.9,3.7,1.0,0.1,4.4,3.2,87.3,84.0,8.3,10.8,88.7,25.6,187,15.0,1764,69.5,4.7,201900,717,2.17,38621,74044,10.6,102,0,0.0,170,316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11046,6120,37099,0,12751.41,0.1
02070,0,5034,4847,0,3.9,4847,11.0,32.7,7.8,48.4,18.7,0.3,70.9,0.7,0.1,9.4,2.2,17.9,84.1,1.6,37.6,82.6,18.3,211,8.7,2421,61.0,14.1,173300,1334,3.60,22066,56857,17.9,103,1273,1.8,850,789,0.0,58.3,0.0,0.0,0.0,9.1,0,0,42742,8612,7197,0,18568.78,0.3
02090,0,100272,97581,0,2.8,97581,7.8,24.7,7.1,46.8,77.7,5.3,7.2,2.9,0.4,6.4,6.8,72.5,73.5,5.3,10.0,93.3,28.6,11438,19.0,41705,60.1,24.1,213500,35740,2.63,32344,69485,8.0,2455,26951,-0.8,5204,6481,2.0,3.8,3.4,0.0,2.3,32.5,0,0,1574267,16072,221600,46,7338.21,13.3
02100,0,2552,2508,0,1.8,2508,4.8,19.0,15.3,48.8,83.2,0.5,9.5,0.9,0.0,5.8,2.2,81.8,85.0,4.1,4.3,96.7,33.0,278,13.0,1635,67.1,14.2,172400,1139,2.16,29141,50208,6.4,133,604,-5.8,401,489,0.0,0.0,0.0,0.0,0.0,37.2,0,0,16185,6991,6351,3,2318.60,1.1
02105,0,2129,2150,0,-1.0,2150,5.5,19.7,14.8,46.4,49.0,0.5,39.8,0.6,0.1,10.1,3.4,47.9,86.6,2.5,14.8,88.8,25.4,235,9.9,1768,64.8,7.2,208100,999,2.11,28288,48942,13.9,184,528,-9.9,452,718,0.0,0.0,0.0,0.0,0.0,20.8,0,0,52012,23610,20660,19,7524.92,0.3
02110,0,32556,31275,0,4.1,31275,6.2,22.6,9.3,49.1,70.6,1.3,11.6,6.2,0.9,9.4,5.8,66.6,80.3,5.9,10.1,95.8,35.9,2783,15.5,13087,62.7,32.0,304100,12323,2.51,37917,78947,6.4,1112,10848,1.2,2584,3500,1.0,5.2,3.6,0.0,0.0,26.5,0,0,465334,15235,86874,54,2701.93,11.6
02122,0,56900,55400,0,2.7,55400,6.3,22.9,12.7,47.7,84.9,0.7,7.3,1.3,0.3,5.5,3.3,82.3,84.4,3.0,8.7,92.8,23.5,6127,19.2,30630,74.2,11.9,202300,21964,2.44,30789,59421,9.1,1993,13712,0.5,6206,8698,0.0,0.0,0.9,0.0,0.0,0.0,0,193745,666923,12527,131217,73,16075.33,3.4
02130,0,13779,13477,0,2.2,13477,6.5,23.3,10.9,48.4,67.8,0.9,14.2,7.6,0.3,9.3,4.6,64.8,77.4,7.2,9.6,93.7,23.6,1381,14.0,6198,56.9,41.8,262200,5367,2.43,30610,59736,10.3,580,4805,1.1,1319,1472,0.0,2.4,3.0,0.0,0.0,16.4,0,0,268880,20488,45557,23,4858.41,2.8
02150,0,14239,13592,0,4.8,13592,8.1,27.0,7.4,46.3,57.6,1.4,13.2,20.0,0.8,6.9,7.9,51.9,78.0,14.4,23.0,91.6,24.6,1047,10.4,5311,55.7,28.3,233100,4468,2.94,27865,70976,11.5,482,4722,1.7,1593,1847,0.0,21.5,0.0,0.0,8.8,0.0,0,0,108173,8274,26252,19,6549.58,2.1
02164,0,1654,1631,0,1.4,1631,9.0,29.6,8.3,46.4,23.2,0.8,65.2,0.5,0.3,10.1,2.5,22.2,87.7,1.8,15.8,84.9,16.8,84,6.0,1500,60.7,3.8,156300,570,2.71,22087,49808,23.1,53,167,5.0,307,371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23652.01,0.1
02170,0,93925,88995,0,5.5,88995,7.3,27.9,8.7,48.3,84.8,1.2,5.8,1.4,0.3,6.4,4.1,81.7,84.2,3.5,7.0,92.3,21.2,9519,32.6,41334,77.6,11.2,217700,30923,2.84,29465,70728,9.9,1938,15571,3.4,6278,7646,0.0,4.1,1.0,0.0,0.0,25.7,0,136960,853888,10362,113679,43,24607.90,3.6
02180,0,9915,9492,0,4.5,9492,11.4,34.3,6.9,46.9,17.6,0.5,74.3,1.2,0.1,6.3,1.4,17.0,83.2,1.9,28.6,83.6,15.4,622,6.3,4003,54.3,18.4,135500,2772,3.35,19942,51472,26.5,163,1935,-16.2,515,629,0.0,45.2,0.0,0.0,0.0,0.0,0,0,63167,6785,10198,44,22961.76,0.4
02185,0,9643,9430,0,2.3,9430,8.0,24.6,4.7,37.6,34.1,1.2,52.9,4.9,1.5,5.4,2.9,32.6,78.8,5.5,37.4,85.4,17.9,636,9.3,2533,44.9,28.3,151100,1991,3.68,41712,76679,12.6,137,2833,3.5,239,263,0.0,11.4,0.0,0.0,0.0,11.8,0,135221,70105,10574,56347,43,88695.41,0.1
02188,0,7810,7523,0,3.8,7523,12.6,36.2,6.5,46.3,12.1,0.7,80.2,0.7,0.2,6.1,1.1,11.5,80.6,1.3,36.5,79.6,10.9,415,7.1,2709,55.2,18.1,130100,1830,3.92,21902,60870,19.0,73,1713,-4.5,220,189,0.0,51.9,0.0,0.0,0.0,39.7,0,0,41576,5599,0,1,35572.58,0.2
02195,0,3844,3819,0,0.7,3815,6.3,22.5,12.3,48.3,71.0,0.7,16.9,2.9,0.3,8.4,4.8,67.3,85.9,4.8,10.7,95.3,25.2,357,7.6,2001,71.5,11.9,206000,1671,2.17,31836,61696,11.6,243,1794,-3.4,1152,1395,0.0,0.0,0.0,0.0,0.0,22.2,128982,20426,68451,17606,8300,7,3281.98,1.2
02198,0,5751,5559,0,3.5,5559,7.4,24.9,10.5,45.6,49.8,0.4,39.9,0.7,0.4,8.8,2.8,48.3,81.9,1.8,4.6,91.0,16.0,527,14.1,2977,69.5,9.3,156300,2291,2.40,25369,45774,13.1,138,743,7.5,584,905,0.0,15.8,0.0,0.0,0.0,9.1,0,0,41561,7514,10917,0,3922.87,1.4
02220,0,9046,8881,0,1.9,8881,6.7,22.5,12.7,49.8,67.1,0.9,16.5,5.8,0.4,9.4,5.5,63.9,82.2,6.7,13.5,91.4,34.6,862,12.8,4106,56.4,27.0,319500,3623,2.36,32162,66895,7.4,388,2978,-3.8,1307,1938,0.0,12.8,0.0,0.0,0.0,16.3,0,0,94916,10875,27072,16,2870.34,3.1
02230,0,959,968,0,-0.9,968,4.9,13.9,10.5,48.2,91.0,0.2,4.0,0.8,0.2,3.8,3.6,87.8,83.8,13.4,15.7,94.6,21.8,61,4.3,636,61.8,22.1,306200,395,2.17,36470,71583,4.8,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,452.33,2.1
02240,0,7144,7029,0,1.6,7029,7.3,25.7,10.4,44.5,80.8,1.4,11.4,1.2,0.5,4.8,4.1,77.8,79.5,7.5,21.0,91.8,22.3,926,13.8,3901,65.8,16.7,178600,2400,2.76,28833,62712,9.9,196,949,-2.9,564,567,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47342,6906,22181,0,24768.81,0.3
02261,0,9717,9636,0,0.8,9636,6.7,24.4,9.0,46.8,73.8,0.8,13.5,4.0,0.7,7.2,4.1,70.8,82.7,5.5,9.5,90.0,23.6,904,12.7,6101,76.5,17.9,175100,3706,2.50,33094,67421,7.0,429,2843,-0.9,1304,1574,0.0,8.1,2.0,0.0,0.0,18.9,543389,81239,79692,8422,23148,6,34239.88,0.3
02270,0,7809,7459,0,4.7,7459,13.1,41.4,5.2,47.5,4.1,0.1,93.2,0.2,0.0,2.3,0.3,3.9,88.7,0.1,51.6,75.2,6.2,372,5.8,2183,68.7,3.5,104300,1704,4.42,11380,40608,29.7,73,695,31.9,481,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39514,5211,0,0,17081.43,0.4
02275,0,2403,2365,0,1.6,2369,5.0,21.6,16.7,48.1,72.5,0.2,16.1,1.6,0.0,9.5,1.7,71.2,88.3,4.3,5.2,90.9,21.9,344,9.9,1425,74.0,16.1,163200,1160,2.00,28267,47348,7.6,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2541.48,0.9
02282,0,668,662,0,0.9,662,6.4,22.3,11.4,45.2,40.1,0.7,35.0,6.0,2.4,15.7,2.5,38.2,87.5,3.9,16.1,93.3,32.3,54,5.7,452,45.9,15.0,148400,259,2.19,39428,71705,3.3,28,128,-23.8,129,158,0.0,0.0,0.0,0.0,0.0,25.3,0,9957,0,0,3757,0,7649.46,0.1
02290,0,5770,5588,0,3.3,5588,8.5,27.2,12.5,45.4,22.8,0.3,70.9,0.3,0.1,5.5,1.3,22.1,85.5,1.0,17.8,80.8,9.2,450,7.9,4029,71.3,2.3,106500,2061,2.70,20109,35559,22.9,115,432,18.0,324,426,0.0,56.6,0.0,0.0,0.0,33.8,0,0,41553,7151,5429,0,145504.79,0.0
04000,6626624,6551149,6392015,3.7,2.5,6392017,6.7,24.7,14.8,50.3,84.3,4.5,5.3,3.1,0.3,2.5,30.2,57.1,80.4,13.6,26.9,85.4,26.6,530693,24.6,2871423,65.5,20.6,175900,2357158,2.66,25571,50256,17.2,130305,2108561,2.1,408650,491529,2.0,1.9,3.3,0.0,10.7,28.1,57977827,57573459,86758801,13637,13268514,21726,113594.08,56.3
04001,0,73195,71518,0,2.3,71518,8.2,30.9,12.3,50.4,23.8,0.6,73.3,0.5,0.1,1.8,6.2,19.5,91.1,1.7,57.5,74.4,10.3,4293,29.0,32601,76.2,5.5,85200,19035,3.68,12845,31615,34.0,467,7219,-3.2,2837,3732,0.0,31.0,0.0,0.0,6.2,0.0,0,18138,276872,3997,47781,21,11197.52,6.4
04003,0,132088,131346,0,0.6,131346,6.5,22.4,18.1,48.7,88.0,4.8,1.7,2.1,0.4,3.1,33.1,57.5,80.6,11.9,27.0,85.3,22.4,19562,19.1,59904,68.6,13.4,151800,49220,2.50,23330,45505,16.6,2315,28909,-0.5,6502,8740,2.5,0.7,2.3,0.0,15.5,33.0,181316,102250,1313671,10284,171397,366,6165.69,21.3
04005,0,136011,134420,0,1.2,134421,6.3,22.5,9.7,50.6,66.7,1.5,27.4,1.7,0.2,2.7,13.7,55.3,80.0,5.3,23.9,87.1,30.7,8452,18.4,63824,60.8,18.4,237200,45718,2.76,22664,48320,21.8,3529,44547,2.6,8407,11407,0.0,7.6,2.1,0.0,5.6,31.1,1526810,475616,1691664,13273,717689,818,18618.89,7.2
04007,0,53144,53597,0,-0.8,53597,5.9,20.9,24.9,50.3,81.4,0.7,15.7,0.7,0.1,1.5,18.4,64.6,88.0,3.7,15.5,85.0,15.6,6267,20.8,32897,76.5,5.2,140500,20245,2.59,20547,38504,20.8,1017,11413,2.9,3581,5250,0.0,4.3,0.0,0.0,0.0,28.7,0,0,550763,10545,106693,51,4757.93,11.3
04009,0,37416,37220,0,0.5,37220,8.2,27.8,11.9,46.5,81.3,2.1,14.1,0.6,0.2,1.7,31.3,52.2,83.4,4.9,20.1,84.4,12.9,2841,20.6,13251,74.9,8.6,125500,10944,3.04,16967,44421,22.3,512,8633,6.5,1375,1603,0.0,0.0,0.0,0.0,0.0,0.0,0,67967,389416,11211,34671,82,4622.60,8.1
04011,0,8802,8437,0,4.3,8437,7.4,28.7,12.1,47.6,92.3,1.4,3.4,0.8,0.1,2.0,47.3,47.7,84.5,4.5,22.6,85.6,12.4,813,15.2,4411,45.4,6.5,79300,3371,2.53,20297,49692,17.5,75,2170,288.2,212,538,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35595,4587,4888,2,1843.13,4.6
04012,0,20281,20489,0,-1.0,20489,4.5,17.7,34.9,49.0,78.2,1.0,17.2,0.8,0.1,2.8,24.7,61.0,85.3,13.0,19.2,74.0,10.0,3110,13.1,16115,74.0,3.9,96300,10497,1.93,21854,35093,20.2,342,3983,6.0,821,1241,0.0,2.7,0.0,0.0,0.0,32.0,0,65901,394370,19588,37986,6,4499.63,4.6
04013,0,3942169,3817117,0,3.3,3817117,7.0,25.7,13.0,50.5,85.0,5.6,2.7,3.9,0.3,2.6,30.0,57.9,79.9,15.1,26.4,86.2,29.5,275434,25.4,1654587,63.8,25.1,193900,1402149,2.71,27552,54385,15.8,83468,1449079,2.6,263701,311765,2.4,1.2,3.9,0.0,9.2,27.3,40182099,49760315,58688328,15153,8408940,14131,9200.14,414.9
04015,0,203334,200186,0,1.6,200186,5.1,19.8,24.9,49.7,92.4,1.2,2.8,1.2,0.2,2.1,15.4,78.7,79.1,6.7,10.6,83.7,12.2,26478,19.2,111489,70.1,10.0,144700,80355,2.43,20725,39383,18.6,3600,39743,0.1,10261,14568,1.1,2.6,1.6,0.0,4.6,25.9,1349965,423845,2837691,14489,274299,345,13311.08,15.0
04017,0,107094,107449,0,-0.3,107449,7.8,28.7,14.6,50.0,51.9,1.1,44.3,0.6,0.1,2.0,10.9,43.3,86.2,3.0,37.3,80.2,14.6,7379,22.8,57240,72.4,7.4,122000,34867,3.01,16884,37683,27.9,1742,16982,-1.5,5266,6709,0.0,11.8,0.0,0.0,0.0,24.7,0,209493,1237467,11148,191458,93,9950.42,10.8
04019,0,992394,980263,0,1.2,980263,6.1,22.4,16.6,50.8,86.0,4.0,4.2,2.9,0.2,2.7,35.4,54.3,79.6,12.9,28.4,87.0,29.4,94083,24.1,444341,63.6,22.6,177500,382814,2.49,25525,46443,18.5,20059,300956,-0.1,60533,75853,1.3,1.4,3.4,0.0,14.1,30.1,10365206,3056767,11928538,11969,2135243,2841,9187.04,106.7
04021,0,387365,375770,0,3.1,375770,6.9,25.4,15.9,47.5,83.3,4.8,6.8,1.9,0.5,2.7,29.0,58.2,79.6,10.1,22.6,84.2,18.3,35541,31.3,162431,76.2,5.7,123300,122746,2.80,20901,50164,15.2,3199,44197,6.4,15362,15591,3.1,1.9,0.0,0.0,12.7,27.0,2149874,450438,2033110,6718,341933,1836,5365.61,70.0
04023,0,47303,47420,0,-0.2,47420,7.6,29.4,14.6,52.1,96.6,0.7,1.2,0.7,0.1,0.7,82.7,15.9,87.9,33.7,78.4,72.2,19.3,2262,19.6,18117,66.0,16.9,145700,13918,3.36,17116,37692,26.8,1128,10588,1.0,4059,4599,0.6,0.0,1.6,0.0,47.1,25.0,0,0,681267,15958,67226,34,1236.92,38.3
04025,0,212637,211033,0,0.8,211033,4.5,18.1,26.3,51.1,94.0,0.8,2.0,1.0,0.1,2.1,13.9,81.5,81.7,6.9,10.7,90.2,24.4,28279,22.0,111243,70.7,10.7,199200,91168,2.28,26335,43652,15.3,5495,50662,-0.3,17436,23563,0.0,0.8,1.0,0.0,6.9,25.4,763989,831416,2695406,12714,456458,452,8123.50,26.0
04027,0,200022,195750,0,2.2,195751,7.5,27.2,16.4,49.3,91.6,2.5,2.1,1.5,0.2,2.0,60.5,34.3,81.8,24.5,50.8,71.5,14.2,15899,19.1,88972,69.6,12.3,125300,70111,2.69,18467,41156,21.4,2897,39826,-2.0,8297,10158,0.0,2.4,2.1,0.0,33.9,29.8,891604,0,2004643,10596,271852,648,5513.99,35.5
05000,2959373,2949828,2915916,1.5,1.2,2915918,6.6,24.1,15.0,50.9,80.0,15.6,0.9,1.4,0.3,1.8,6.8,73.9,83.0,4.4,7.1,83.3,19.8,242151,21.3,1328170,67.2,15.4,106300,1128797,2.51,22007,40531,18.7,64471,980644,1.6,193329,238994,5.5,1.1,1.4,0.1,2.3,24.5,60735582,29659789,32974282,11602,3559795,8231,52035.48,56.0
05001,0,18892,19018,0,-0.7,19019,6.2,23.1,16.7,51.4,72.9,25.0,0.3,0.5,0.0,1.3,3.0,70.4,80.7,2.3,2.9,82.4,13.0,1427,14.7,9434,68.1,9.8,76700,7997,2.34,23570,39883,17.0,542,8452,3.0,1247,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,22,988.77,19.2
05003,0,21524,21853,0,-1.5,21853,6.5,23.9,17.2,51.6,71.9,26.0,0.7,0.3,0.1,1.2,5.2,67.8,86.8,1.9,4.7,82.8,13.1,1493,18.4,10107,75.3,7.9,63600,8774,2.46,20300,38069,17.2,440,7332,7.8,1085,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,1,925.35,23.6
05005,0,41048,41513,0,-1.1,41513,4.5,17.8,29.1,51.9,97.1,0.2,0.7,0.5,0.0,1.4,1.9,95.5,84.4,1.8,2.3,86.8,15.5,5898,16.8,22572,77.3,8.7,119700,18137,2.25,21409,35209,17.2,1072,12561,2.3,3126,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,42,554.28,74.9
05007,0,232268,221344,0,4.9,221339,7.6,27.5,12.6,50.5,90.4,1.8,1.8,3.2,0.4,2.2,15.9,75.7,82.0,10.6,15.7,85.7,28.1,16629,20.2,94662,68.8,16.0,150700,81380,2.69,26199,53515,12.1,5289,101258,11.2,15563,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,1272,847.36,261.2
05009,0,37327,36903,0,1.1,36903,5.9,22.8,18.8,50.8,96.6,0.4,0.8,0.4,0.1,1.7,2.2,94.6,84.9,1.3,2.4,85.4,15.4,3363,20.0,16890,73.0,10.8,105300,14748,2.48,22333,38364,15.8,852,12387,2.1,2902,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,17,590.23,62.5
05011,0,11397,11508,0,-1.0,11508,6.9,23.7,17.8,51.1,68.8,27.4,2.1,0.4,0.0,1.3,13.9,57.3,88.3,6.3,11.3,74.5,11.3,809,18.5,5836,69.4,9.3,63900,4920,2.27,19429,32321,25.8,262,2556,-7.3,503,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,3,649.23,17.7
05013,0,5307,5368,0,-1.1,5368,4.5,18.5,18.9,49.1,75.7,22.2,0.4,0.2,0.0,1.4,3.1,73.0,91.3,0.0,0.4,78.9,6.8,455,25.5,2891,80.2,2.2,57600,2084,2.53,17478,31425,10.5,76,544,3.0,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,0,628.58,8.5
05015,0,27610,27446,0,0.6,27446,5.7,22.3,19.9,50.7,95.3,0.7,1.2,0.7,0.3,1.8,14.1,82.3,82.9,6.7,12.9,81.2,16.5,2647,19.7,13563,71.6,10.5,117200,11316,2.39,19964,35558,17.7,678,7667,-0.5,2508,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,14,630.09,43.6
05017,0,11433,11800,0,-3.1,11800,7.3,23.2,18.6,50.6,43.3,55.0,0.3,0.5,0.0,0.8,5.0,39.4,89.6,2.7,5.2,72.5,14.2,950,21.1,5416,67.7,8.4,55600,4707,2.32,15975,25188,32.3,227,2367,1.8,549,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,2,644.30,18.3
05019,0,22936,22995,0,-0.3,22995,5.2,19.4,15.3,52.4,73.6,23.8,0.6,0.6,0.0,1.4,4.3,70.0,80.4,2.0,4.9,85.2,21.6,2025,18.6,10380,66.0,14.9,86700,8144,2.47,18322,32393,23.7,497,6964,-4.4,1312,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,44,866.07,26.6
05021,0,15684,16083,0,-2.5,16083,5.1,21.6,20.7,50.9,97.8,0.5,0.4,0.2,0.0,1.1,1.6,96.4,88.3,0.6,1.8,76.6,9.9,1266,21.7,8027,73.8,8.1,61200,6848,2.32,18943,32695,18.7,290,3025,-7.7,834,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,12,639.47,25.2
05023,0,25808,25970,0,-0.6,25970,5.0,19.6,24.3,50.6,97.2,0.4,0.8,0.2,0.0,1.4,2.3,95.3,82.8,1.9,2.7,83.5,16.9,3120,23.7,15845,76.8,5.6,118800,10431,2.43,22576,39410,16.6,602,6051,3.2,2219,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,14,553.69,46.9
05025,0,8627,8689,0,-0.7,8689,5.7,23.8,17.3,51.2,86.5,11.9,0.3,0.1,0.0,1.1,1.8,84.9,94.1,0.3,1.6,85.1,14.3,660,27.4,4055,78.5,2.6,67800,3310,2.60,20093,38060,18.3,77,505,9.5,407,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5
05027,0,24473,24552,0,-0.3,24552,6.1,22.3,16.2,52.1,61.3,36.4,0.4,0.8,0.0,1.0,2.4,59.5,83.6,2.8,4.2,84.5,19.1,1541,17.5,11571,71.2,11.4,78200,9498,2.44,18999,34895,24.7,592,7612,0.5,1258,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,10,766.05,32.1
05029,0,21287,21271,0,0.1,21273,6.1,23.4,17.7,50.9,85.4,11.4,0.9,0.4,0.0,1.9,3.8,82.0,87.1,1.9,3.9,83.0,14.4,1674,22.7,9716,73.8,7.7,84500,8231,2.54,19833,32625,23.4,411,5202,-1.3,1354,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
05031,0,99735,96443,0,3.4,96443,7.1,24.9,12.5,51.2,83.0,13.8,0.5,1.1,0.1,1.6,4.6,78.9,75.9,3.3,4.9,84.7,23.7,6686,17.5,41804,59.6,21.3,116500,37357,2.50,22806,41054,20.4,2404,36274,0.7,6989,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,981,707.21,136.4
05033,0,61946,61948,0,0.0,61948,6.2,25.4,14.3,50.8,91.7,1.5,2.5,1.5,0.1,2.7,6.5,86.1,84.4,4.0,6.3,81.2,13.3,5666,21.4,26306,72.6,11.0,101100,23276,2.63,18737,39981,19.3,1080,21031,-2.8,3767,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,113,593.09,104.4
05035,0,50021,50902,0,-1.7,50902,7.9,28.4,11.4,52.6,46.6,51.2,0.3,0.6,0.0,1.2,2.3,44.8,79.4,1.3,3.0,78.7,14.6,3723,20.8,21504,57.8,21.9,100200,18560,2.69,19548,36521,24.8,842,13361,0.5,3557,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,74,609.76,83.5
05037,0,17683,17870,0,-1.0,17870,6.7,24.9,16.4,51.7,75.0,23.0,0.3,0.5,0.0,1.1,1.6,73.6,87.6,0.7,1.3,80.0,11.9,1104,24.6,7881,67.7,10.8,75900,6794,2.59,19282,39665,16.2,363,4191,0.9,1520,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,12,616.38,29.0
05039,0,7987,8116,0,-1.6,8116,6.0,23.3,19.2,51.5,55.7,42.3,0.5,0.1,0.0,1.4,2.6,53.5,86.9,0.7,2.3,80.8,10.2,460,19.1,4296,69.0,8.1,54500,3128,2.45,17056,30309,18.0,207,2463,-4.1,413,459,9.6,0.0,0.0,0.0,0.0,12.9,184521,10852,79676,9727,4648,0,667.39,12.2
05041,0,12545,13008,0,-3.6,13008,6.9,25.7,16.1,53.0,49.6,48.6,0.4,0.4,0.1,0.9,4.6,46.3,87.5,2.3,3.4,75.7,12.8,808,22.4,6241,56.6,19.5,59300,5324,2.41,19107,29504,28.4,323,3531,0.4,708,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,18,768.15,16.9
05043,0,18743,18509,0,1.3,18509,6.3,23.1,15.1,51.1,69.6,28.3,0.4,0.7,0.0,1.1,2.7,67.2,84.8,1.9,3.4,82.7,20.8,1094,21.4,8487,63.6,12.3,80700,7494,2.36,17790,32087,24.2,413,4842,5.0,1030,1460,6.4,0.0,0.0,0.0,0.0,0.0,156135,87552,198993,10645,19657,11,828.36,22.3
05045,0,118704,113237,0,4.8,113237,6.7,24.1,10.5,51.0,85.3,10.8,0.7,1.2,0.1,1.9,4.0,81.8,80.3,3.3,4.6,88.8,26.2,8246,24.4,48083,65.2,19.0,135300,42325,2.57,23763,49008,14.6,2372,35818,5.2,7733,9464,4.5,0.0,0.7,0.0,3.6,24.4,1587628,266098,1227650,11730,137881,485,647.88,174.8
05047,0,18045,18125,0,-0.4,18125,6.3,24.2,17.3,50.6,95.4,0.8,1.3,0.9,0.1,1.4,2.6,93.0,85.2,0.7,1.9,83.2,12.5,1571,24.0,8025,74.8,4.1,92500,6684,2.65,18694,35918,18.7,268,3180,-2.6,1052,1139,0.0,0.0,0.0,0.0,0.0,19.6,327694,3128,140227,7748,10416,2,608.86,29.8
05049,0,12318,12245,0,0.6,12245,5.2,20.5,23.9,51.0,96.9,0.4,0.7,0.3,0.0,1.7,1.1,96.0,85.1,1.0,1.0,83.0,10.3,1384,27.9,6769,78.1,4.0,89700,4865,2.49,18243,35059,19.6,175,1441,0.5,793,1047,0.0,0.0,0.0,0.0,0.0,21.9,0,8179,42434,3598,5299,0,618.19,19.8
05051,0,96903,96024,0,0.9,96024,5.6,21.0,21.3,51.6,88.0,8.4,0.7,0.8,0.1,2.1,5.1,83.3,82.8,4.0,6.1,86.0,20.4,10398,21.8,50531,69.9,17.1,131500,39791,2.37,23249,38680,19.0,2663,31328,2.5,7777,10369,2.0,0.9,0.0,0.0,2.3,22.8,661675,0,1443438,14958,203277,44,677.78,141.7
05053,0,17986,17853,0,0.7,17853,5.9,23.6,15.2,50.3,95.4,2.6,0.5,0.3,0.0,1.2,2.4,93.4,89.1,1.8,3.1,84.2,17.0,1835,28.9,7836,80.0,4.8,100200,6697,2.64,22190,49063,8.4,266,2904,-2.9,1206,1696,0.0,0.0,0.0,0.0,0.0,25.4,489875,48526,107622,6148,10188,14,631.81,28.3
