fips,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"05097",10.6,2.8,0,158.5,257.8333,46.33333,135.5,42.83333,0,62.8,13.4,14.6,0,0,0,11.6,1.2,95.2,57.83333,74.83333
"05099",11.4,0,33.5,16.83333,260.8,0,268.1667,168.5,4.4,35.33333,10.8,23.83333,0,0,307,350.3333,27.83333,103,72.5,107.6667
"05101",7,0,37.16667,3.2,75.16666,11.4,114.3333,26.3,0,0,0,0,0,0,243,37.4,24.66667,41.6,2.4,71.6
"05103",324.5,86.83334,65.5,195.8333,932.1667,310.3333,1206,322,89.66666,266.3333,92,0,0,274.8333,376.4,1273.4,37.6,499,176.8333,329.1667
"05105",0,0,0,83.5,73,5.6,141.6667,28.36667,0,45.8,10.8,0,0,12.8,279.8,154.8333,0,10.4,57.33333,99.26667
"05107",475.8333,0,57.8,209.6,655.5,483.8333,958.5,210.4,66.33334,194.9333,109.1667,53.5,0,64,917.4333,433,32,372.2,115.5,412.6667
"05109",35.4,11,8.2,89.33334,504.8333,103,391.8333,107.6333,39.2,131.6667,71,45.3,0,17.4,0,132.1667,13.2,68,109.5,64
"05111",0,0,64.4,117.1667,1627.833,453.3333,708.8333,184.6667,63.33333,239.5,97.66666,74.66666,0,0,773.6667,424,28.16667,354.8333,65.66666,312.1667
"05113",0,0,35.16667,162.1667,1717.833,145.1667,853,356.1667,58,168.3333,58,107.1667,0,0,567.6666,813.5,23.1,393.4,157.1667,237
"05115",0,0,0,1309.333,4514.333,0,3241.833,1582.5,298.8333,545.1666,181.1667,520.8333,167,1494.5,360.2,2287.8,103.3333,2170.833,510.1667,611.6667
"05117",140.3333,0,0,27.6,76.6,34,238.1667,96.33333,12.4,35.83333,28.16667,37,0,7,212.8,197.3333,0,0,45.4,150.8667
"05119",153.8333,555.1667,1046.833,10924.5,17489.67,12774,25551,14979.67,8698.333,12337.67,3832,11324.83,3978.333,17154.83,9986.467,39622.97,2910.633,16306.5,7201,16978.17
"05121",16.33333,0,21.2,105.8333,1458,158.5,656.8333,169.1667,53.66667,130.5,34.83333,0,0,296.6667,.6,141.6,19.2,369.6,59.66667,154.1667
"05123",159.3333,0,0,289.6667,1728,530.6667,1193,54.5,109.8333,198.8333,93.66666,99.16666,22.6,33.8,861,0,28.5,782.5,145.1667,757.8333
"05125",0,0,148.1667,1657.167,1990.167,522.8333,3520.833,314.5,145.6667,453.3333,180.3333,327,14.6,868.5,34,3134.5,194.6667,1735.833,551.6667,463.1667
"05127",94.33334,0,0,45,1265.667,73.5,346.1667,19.83333,13.2,51.5,21.5,0,0,0,0,0,0,0,41.33333,79.8
"05129",6.4,0,0,5.2,267.3333,59.33333,217.5,19.5,23,42,23.16667,23.2,0,5,127,258.8667,19.5,0,9.2,52
"05131",135.8333,593.1667,356.5,3017.633,21683,2292.167,7930.167,2002.167,1297.667,1740.5,849.1667,1346.167,1757.667,6284.667,156.1667,9162.5,372.1667,4646.333,1484.5,1782.5
"05133",0,0,25.8,125.3333,2379.5,143,562.8333,109.9667,43.33333,141.3333,38.66667,51,61.8,27.8,568.8,323,15.8,261,155.5,77.66667
"05135",0,0,37.5,78.6,200,53.33333,686,222.8333,91.46666,177.8333,43.33333,74,0,64.5,495.2,0,0,0,86.5,219.3333
"05137",24.2,0,21,75.6,578,44.33333,493.5,36.83333,27.8,82,5.6,11.2,0,1.6,271.4,59,0,0,27.4,116
"05139",300.5,209.8333,61.2,1826.333,5636.667,475.8,2366.5,769,215.3333,568.1667,217,284.3333,370.8333,1133.667,14.4,2155.2,88.66666,1076,644.5,515.8333
"05141",55.83333,0,0,155.1667,612.8333,58.83333,626,59.06667,48.16667,104.8,17.8,34.66667,1.2,26,436.5,95.8,142.6667,316,74.16666,66.66667
"05143",508,38.8,526.8333,4575.033,15956.33,3455.167,10864.5,5232.167,1432.833,2267.167,1057.833,2495,2053.833,3244.333,4369,9282,680,7358,1786.667,1728.333
"05145",173.4,37.8,85.83334,1102.833,4359,574,3049.667,2489.333,234.1667,578.5,233.1667,325.2,43,827.6667,1847.6,42.8,103.3333,1769.5,589.1667,515.8333
"05147",87.16666,0,0,68.5,472,411.5,215.8333,24.33333,0,46,17.2,2.8,0,0,0,188.3333,0,0,21.83333,163.5667
"05149",0,0,0,381,2960.5,0,528.1667,137.3333,53.5,157,44.16667,59.76667,17.8,142.6667,616.2,288.8,51,298.6,55.16667,267.6667
"05999",77,94.6,0,2868,0,5111.2,0,144.6,309.2,375.4,22.4,1165.6,134.8,2267.6,53.8,534.8,13.6,44.8,202.2,.3333333
"06000",382306.7,21872.67,102840.6,813006.7,1636882,652267.2,1599646,559445.5,516366.3,592939.1,273882.9,961116,268000.3,955774.9,1285610,1389356,289883.6,1168973,644176.3,785366.5
"06001",769.8333,312.8333,2455.167,41474.17,82359.84,42430,69067.8,12317.67,20229.5,21376.17,10859.83,47060.5,18453.17,38408.83,39433.07,66407.6,11433.33,41841.83,28902.33,27247.17
"06003",0,0,7.8,11.8,0,0,35.5,2.333333,0,0,0,3.4,0,0,0,0,61.2,174.2,11.4,96.23333
"06005",317.4,96,0,458.1667,740.6667,189.6667,1660.667,61.33333,214.6667,266.6667,135.3333,240.6,33.4,514.3333,3,429.6,242.1667,878.3333,252.9333,2282.833
"06007",2150.6,21.6,472.3333,3207,4242.167,1746,10028,1891.667,1328.667,2346.833,1707,2234.333,475.5,3413.3,4304.5,11194.17,1929.333,6004,4583.167,3886.5
"06009",0,0,150.0667,1094.667,391.8333,93.5,1113,238.3333,118,177.1667,115.8333,352.1667,0,45.2,219.6,325.6,247.6667,878.3333,561.5333,759.6666
"06011",777.8333,0,14.2,106,812.1667,349.1667,509.6667,200.0667,28.66667,104.8333,52.66667,46.33333,0,47.66667,672.7667,66.6,33.2,576.8,203.2667,666.4
"06013",1691,1273.5,2305.767,27820.5,21544.5,9266.667,43101.67,8654.667,15206.5,22908.42,7340.667,22376.33,6749,19939.33,5199,35786.83,6267.8,23243.33,15371.67,14502.4
"06015",0,0,8.2,204.5,212,0,935.1667,174.6667,106.6667,91.33334,82.83334,115,0,21.4,807,979.4,310.5333,808.5,197,2164
"06017",495.2,51.6,128.6667,4808.333,2185.833,881,5842.333,741,589.6667,1987.5,888.1667,3757,214.6667,2111.833,331.3333,4653.5,1833.967,5628.667,1489.8,3359.667
"06019",48326.33,222.6667,2150.333,17884.5,27153.33,12144.33,33412,10392.67,4704.333,9540.833,4791.167,9059.333,4024.167,13319.83,30203.83,32316.83,3434.533,21783,16305.5,23555.17
"06021",291.4,8.8,178.2667,246.6667,618.6667,340,713.1667,355.1667,31.8,105.8333,43.4,151.1667,0,55.5,0,0,33,524.2,332,718.7667
"06023",0,0,185.4,2025.333,4243.167,635.2,7237.167,1082.6,664,1328.667,624.8333,1452,572.6667,1421.667,6026.4,6013.566,842.7,4747.6,2602.5,4420.867
"06025",2024,5.8,286.6,1762.167,2182,1680.5,6492.833,1403.5,401.5,830.1667,565.3667,722,357.6667,941,280.8,2158.4,130.8333,2702.333,2557.167,7217
"06027",34.2,29.2,45.4,283.5,221.3333,104,1033.667,82.73333,133.8667,91.16666,63,58.16667,53.8,109.6,536.2,593,366.1667,1366.5,253.2667,1103.633
"06029",42146.67,8196.167,1880.5,14157.83,11828.33,6181.5,25517.67,8280.633,2528.5,5314.5,2925.667,8057.333,3760.833,10421,21520.17,20897.67,2757.667,16254.67,8271.333,22563.83
"06031",4965.333,0,107.6667,1209.5,3660,656,3625.833,646.8333,290.8333,581.3333,623.6667,450,147,682.8333,163.5,2976,333.3333,2231.333,1191.9,5998
"06033",175.6,6.2,405.6667,719.8333,397.8333,213,1975.667,295.6667,152.6667,250,172.3333,301.8,52.6,364.6333,49,1958.833,467.1333,1389.333,1258.2,1589
"06035",188,14.8,103.6667,225.6667,124.3333,147.5,998.8334,154.6667,127.5,104.5,52.33333,93.16667,0,94.33334,36,840.8333,49.66667,692.5,219,3835.333
"06037",7800.833,3649.333,27827.83,140390.2,528878.7,218074.7,401640.2,180551,211386.8,157948,75338.34,248607.3,80804.84,258713.9,369188.5,399602.5,75600.16,295069,221084.8,153969.5
"06039",0,0,112.1667,1978,3149.5,623.1667,3292,803.8333,589.6667,405.6667,348.6667,288.4333,0,953.1667,63.83333,4879.5,223.1667,2197.333,1167.5,3841.5
"06041",0,0,0,8315.5,3167.5,2303.333,15547.5,669.5,3800.167,6796.833,2851.167,10243.67,1963.167,6239.5,6259.5,12073.17,2712.167,10251.5,5697.833,6029.667
"06043",0,0,0,187.8333,121.6667,0,293.5,56.83333,57,37.6,47,18,0,168.3333,0,0,607.4667,390.4,146.1667,399.8333
"06045",470,6.6,167.4333,1547,3648.833,635.3333,4628.5,739.9,477,603.1667,568.5,610.3333,249.1667,894.8333,2997.167,3569.433,1037.167,3723.5,1422.833,2687.833
"06047",9021.333,23.4,0,2774.833,10447.5,0,7225.5,1987.5,902,1106.5,691.8333,907.3333,947.3333,1549.167,66,5124.667,481.1667,4080.333,2377.5,3908
"06049",0,0,16,49.2,1.75,171.8333,233,39.1,21.83333,42.33333,28.33333,15.2,0,6.4,125.8,104.8,9.2,31.8,259.7667,537.1667
"06051",0,0,0,506.6667,63.66667,17.6,722.5,23.56667,44.33333,55,368.3333,189.1667,0,0,0,0,92,2827.833,208.6667,578.5
"06053",37556.67,193.1667,684,6618.667,8050.667,4783.333,17208.17,3702,2518.833,4106,2277.167,5144.167,3303.833,5475.167,12474.67,13205.33,2568.033,18069.13,5624.833,12596.83
"06055",931,9.4,113,4144.833,10751,1069.5,6189.667,1281.833,750.3333,1527.167,1014.5,1800.333,303.1667,3168.333,4465.433,8889.433,850.1667,7409,1902.5,2481.167
"06057",255.8,59.6,401.4,3053.333,1972,416.1667,4172,398.3667,349.1667,1084.167,530.1667,1104.533,57.6,1347.333,2486.133,3771.867,940.3333,2981.3,1121.333,1836.667
"06059",6750.667,605.6667,6891.333,85876.83,194339.3,82206.5,153110.3,32474.83,38305.83,85449.17,34006,96335.56,34846.67,121583.6,99076.83,110050.2,34907.5,121246.8,44359.33,40155.83
"06061",481.6667,98.66666,760.0334,15029.33,10397.17,2965.5,18216.5,2545.633,2689.333,5746.667,2856.833,5016.167,1778.333,6651.333,7919.333,10344.17,2867.933,12843.83,4101.2,5432.833
"06063",50.8,4.6,157.5,506.5,767.6667,69.83334,807,116,106.1667,180,80.66666,141,0,0,739.8,830.2,227,707.1667,281,958.8333
"06065",16143.67,499.1667,4002.5,60742,51511,16114.83,69398,12836.17,6749.167,10806.83,8314.333,12952.67,4365.167,31544.1,50253.5,48570.33,14849.9,52544.77,20292.33,25967.6
"06067",2891.833,218.5,1537.6,39071.5,30433.83,17468.75,62865.5,12857.17,16839,33176.67,9257.833,30733.67,7229.333,35044.67,43135.6,50882.17,9376.667,40358.33,25655.83,113253.3
"06069",0,0,0,1432.167,2486.5,474.6667,2006,72.16666,124,262,110.3333,207,107.2,338.6667,81.33334,564.3333,346,1142.167,502.8333,819.6666
"06071",4010,723.3333,4619,37444.33,65719.34,26533.5,74473.5,35842.5,7811.767,14285.83,8579.5,15119.83,6822.5,41810,57573.5,63598.67,5954.5,43653.67,23113,31954.17
"06073",11202,351,8986,79685,112117.7,40451.17,141540.7,31208.17,39743.33,48778.75,28323.5,100431,18609.5,83178.77,93236.5,110576.3,20904.33,117931.7,49253.33,64296.2
"06075",250.8333,25.33333,0,18031.67,15412.5,13065,44477.42,6274.033,24058.5,49869,12245.17,64708.5,19213.17,32799,13131,40036.5,11730,59858.5,31389.67,29206.33
"06077",16234.67,184,1580.833,14002.87,21615.17,7474.167,25443.33,12930.17,2922.167,6303.333,3029.167,4633.667,2418,10611.2,3387,19821.17,2844.833,13714.67,7459.267,10446
"06079",4553.833,118.8333,1929.8,6742.5,6811.167,2371.5,13315.17,1890.467,1585.167,2470.667,1811.667,4156,743.3333,3988.167,2852.333,11160.83,1259.667,12543.5,4470.5,8264
"06081",2530.167,68,996,18702.83,31454,13133,37471,32693.67,23635.83,15328.17,7107.667,35013.33,8756.333,19831.5,4167.667,25280.83,4623.833,26077.33,13528.5,10536.67
"06083",15291.83,949.5,1009.5,8788.333,14096.5,4782,20549.33,3919,4227.9,4894.333,3402.667,9462.134,1861.167,9866.5,14067.33,17293.57,3780.067,18864.93,7045.167,8418.5
"06085",4446.667,177.3333,2765.867,44378.07,201312.8,37222.67,84360.33,20299.67,37990.83,19833,15272.17,109240,16512.83,57310,27121,69131.5,12673.83,59409.33,26765.67,25934
"06087",6495,28.8,202.4,4915.667,7810.333,3459.667,13482.83,766.2333,2153.5,2187.833,1684.667,4638,1973,3529.667,1236.833,9784.833,2300,9588.5,3957.833,3374.567
"06089",231.4,28,481.2333,4180.833,3178.5,1514,9218.167,2651.2,1053.5,1771.167,1150.333,2422.667,612.1667,2908.4,801.3333,9065.167,1334.8,5664.333,3182.667,5334.2
"06091",10.4,2,0,21,32.6,0,58,15.5,1.2,0,0,0,0,0,28.6,33.8,0,30.83333,22.2,336.3333
"06093",0,0,87.5,456.6667,813.3333,124.8,1800.167,415.6667,237.3333,258.1667,214,240,116.8333,334.6667,1869.133,1696.2,408.8333,1609.833,524.9667,2048.667
"06095",2136.833,336.8333,459.8,11250.17,9535,3947.167,18264.67,2915.333,1460.5,3011.5,1865.167,2967.333,2019,6660.5,3670.5,14696.33,2151.367,10193,4661,10950.17
"06097",6404.833,265.8333,1184.433,13364.67,26773.5,6265.167,23821.5,4872.033,4291.967,7117.833,2994.833,8041.667,2386.667,9347.667,4121,22151.5,3005.5,16356.5,7371.5,7573
"06099",13906.8,28.2,257.8333,11375.67,22507.83,5843.833,21544.17,4945.333,2208,3651.333,2107.833,4516.5,3252,7821.133,4770.667,17490.5,1394.633,12239.33,6741.333,6183
"06101",3815.833,50,93.43334,1427.667,1845,987,4097.5,627.6667,175.1667,438.3333,566.8333,424.3333,200.3333,949.6667,2526,2674.667,262.6667,1938.833,985.8,1650.167
"06103",0,0,77.6,573.1667,2329.833,145.6667,2130.167,1704.167,102.3333,381.3333,199.6667,260.3333,100.5,387,67.33334,1719.5,167,1070.833,765.8334,1288.833
"06105",0,0,40.8,119,203,11.66667,348.3333,48.76667,35,52.6,19.6,54.83333,0,9,0,0,49,334.5,125.8333,257.3
"06107",25670.4,32.2,541.3333,6069.667,11342.67,3584.167,13502.33,5004.667,1067.333,3289.667,1091.567,2073,1223.667,5664.833,13517.5,14467.33,970.3333,6953.833,3322.667,7901.667
"06109",0,0,115.1667,1082,1039.167,172.1667,2412.333,249.5,257.8333,316.5,255.8333,499.6667,27.6,487.8,383.3667,1980.733,1054.833,1696.667,684.1667,2552.333
"06111",19935.5,730.8333,1529.667,16755.47,38772,11397.67,34828.17,6374.333,7476.667,16792,4296.5,14331.67,4220.667,19836.5,2936.833,22325.5,4602.967,23614.83,9529.1,16543
"06113",4173.833,241.5,23.8,4867.333,6073.167,0,7490.667,9894.833,1058.5,1789,1556.833,3330.333,2457.667,2687.667,2329.933,5307,1100.5,5134.167,2554.333,4075
"06115",1461,77,0,807.3333,1186.833,0,1583.333,544.5,177.3333,230.6667,175.1667,770.5333,9.6,351,30.33333,1674.333,148.5,1057.833,507.5333,1719.333
"06999",1129.8,1215.6,324.2,9070.8,6592.6,38632.2,18066,5921.8,3881.2,4381,1379.6,39180.8,2556.2,71219.4,3276.1,8316,2311,5833.6,8317.8,620.05
"08000",14593.5,13700,13619.5,162078.2,166954.3,95346,244696.2,78891,93718.84,104147.2,46753.83,148811.5,20356.83,134842.1,170435.8,206124.3,42838.17,207497.5,66305.35,112972.5
"08001",1212.167,269.3333,890.1667,18309.17,14664.75,13348.83,16031.17,15393.33,1866.5,3052.5,2680.333,3692,1089.333,8889.5,9630.333,8703.583,876.3333,10510.83,4289.667,6572
"08003",447,69.8,0,427.3333,112.8333,210.6667,1147.833,60.66667,126.6667,240.3333,130.3333,165.1667,97.16666,41,16,1222.2,113.6667,750.3333,183.1667,729.6666
"08005",131.8333,575.5,387.6667,20599.17,9853.333,14817.83,31249.17,5052.333,22297.17,26229,6778.033,25025,5185.333,20742.83,17303.83,24906.33,3471.333,20190.83,7482.167,11133
"08007",27.8,28.2,28.2,402.6667,38.66667,35.5,579.8333,42.33333,63.66667,109,170.8333,73,0,16,67.2,117.8,78.66666,595.3333,117.8333,277.2
"08009",17.8,3,0,0,0,39.5,124.8333,17,13.4,0,0,0,0,0,0,26.66667,0,0,21.16667,222.2667
"08011",41.66667,0,0,22.4,7.8,6.4,77.83334,16.33333,0,5,0,14.1,0,0,0,277.8667,0,83.33334,14.8,121.6667
"08013",380,313.3333,327.5,7031,22994.33,5270.833,17448,3005.833,11557.33,4584.5,2777.5,20344.5,1104.833,7362.333,1922.5,14040.67,2320.5,14254.83,4490.167,6523.167
"08014",0,0,0,1175.5,4146.25,634.25,4909.25,158.75,2968,855.25,354.25,3789.25,948,575.75,166.75,767.75,228.25,3104,641.25,38.91667
"08015",12.6,3.4,40,581.5,197.5,153.8333,952.5,117.1667,101.3333,243.1667,157.8333,197.1667,0,0,15.4,197,354.6667,1098.667,187,571.3333
"08017",17,106.8,0,0,0,79.5,62.16667,10.66667,2.2,32.16667,0,.6,0,0,0,0,0,13.4,8.8,24.26667
"08019",0,0,0,193.6667,0,78.16666,251.8333,14.83333,46.16667,46,57.16667,93.5,0,9,19.4,48.6,148.6,300.4,121.3333,139.3
"08021",96.8,70.4,0,68.83334,35,2.8,162.3333,33.7,0,0,0,2.4,0,.6,308.4,207.6667,0,79.16666,1,251
"08023",0,0,0,0,0,0,32.83333,9.166667,0,0,0,0,0,0,0,33.16667,2.4,4.6,11.6,11.4
"08025",0,0,0,18,0,0,86.83334,13.83333,0,0,0,0,0,0,0,0,0,13.4,0,89.23334
"08027",0,0,0,145.6667,0,21.4,137.5,12.5,10.6,27.16667,37.83333,14.6,0,7.4,1.6,8.2,18,134.6,21.33333,73.3
"08029",0,0,73.66666,439,502.8333,247,1117.333,134.5,108.8333,253.8333,68.5,0,0,300.1667,2,514.5,27.4,700.4,158.6667,675.1666
"08031",105,3824.667,1704.167,20695.17,26773,27276,28195,30384.17,22534.67,27991.33,11239.83,36491,6038,34000.33,15910.7,46303.83,6349.833,34487.67,14446.75,13474.17
"08033",15.4,16.8,0,24.8,8.8,0,68.83334,11.33333,.6,0,0,0,0,0,0,0,0,44.33333,0,53.43333
"08035",101.3333,89.83334,169.8333,8500.5,1939.5,2629.667,13720,177.1667,5245.667,3258.333,933.1667,3964.667,971.8333,2214.667,613.5,3249.833,1391,7525.167,2572.167,2026.967
"08037",27.6,5.4,51.2,4273.5,403.8333,341.8,2992.667,604.5,331,535.8333,1523.333,1178.167,188.5,1259.667,799.1,1369.333,3086.667,6319.333,957.1667,1218.2
"08039",71.16666,0,0,758,126.3333,107.3333,307.3333,87,34.83333,105.3333,28.83333,105,0,45.83333,663.1,19.8,76.33334,242,74,253.8333
"08041",262.5,117.3333,2657,15361.67,21923.33,6096,28972.5,5061.167,11382.67,11893.97,4179,18589.17,927.6667,16317,6714.233,19790.17,3823.167,23573,9768.667,10656.5
"08043",59.16667,136.6667,117.3333,970.5,780.6667,142.1667,1479,284.5,180.5,323.8333,139.6667,68.66666,0,193.6,13.4,1799,281.6667,1124.167,228,1604.5
"08045",173.1667,543.5,219.3333,3269.333,412.8333,609.8333,2988.667,469.8333,279.6667,526.8333,435.3333,908.5,85.6,475.6,919.0667,1644.733,358.1667,2373.5,686,1319.167
"08047",0,0,0,72.5,0,1.4,25.4,12.1,0,0,5.8,23.4,9.333333,4.4,0,30,3570.333,1187.667,39.33333,265.2
"08049",0,0,72,717.3333,88,0,743.1667,109.5,51,128.6667,424.3333,151.5,6,93,3.8,84.16666,1036.167,1595.333,215.3333,426
"08051",37.2,663,25.6,735.1667,125.3333,21.4,966.1667,148,69,174.6667,230.8333,217.8333,1.8,26.2,108.3333,243.1667,660.3334,1468.333,136.5,565.6667
"08053",0,0,0,8.4,0,0,7,3.166667,1.6,0,0,3,0,2,0,0,10.6,59.8,7.4,1.5
"08055",5.6,2.6,0,64.83334,126.8333,16.4,242,14.83333,21.4,42.66667,19,20.8,0,0,0,272,19.4,147.4,9.6,191
"08057",22.6,0,0,0,0,2.4,72,12.86667,0,0,0,0,0,0,0,22.5,8,49.8,0,30.16667
"08059",427.1667,359,865.5,15677.5,19826,6126.167,29215.5,2809.667,4312.333,8415.833,4051.5,15614.83,1612.167,15982.67,1978.167,18196.5,4304.833,19660.33,6352.333,14385.67
"08061",1.8,0,0,16.4,14.8,26,40.16667,8.666667,0,7,0,1.2,0,0,0,0,.75,6.25,0,11
"08063",164.3333,0,30.8,80.83334,130,298,365.1667,92.8,44.5,128.4,9.6,17.5,0,71.6,0,133.5,12.6,308.6,39.33333,181.3
"08065",0,0,0,156.3333,0,25,162.5,10.16667,11.8,55.33333,41.33333,27.5,0,54.33333,0,0,84.5,199.3333,39.4,331.5
"08067",65.16666,293.3333,59.83333,2072.5,654.3333,96.33334,3109,754.5,453.6667,562.3333,449.8333,874.1667,12,597.6,1256.033,2346.833,730.5,3203.667,448,2041.333
"08069",761.5,329.6667,639,9779.667,15533,2915.5,15905,2782.667,2554,3048.5,2018.5,6990,259.8333,7270.167,3360.567,11512.43,1948.333,13199.5,3040.167,6785.667
"08071",53.5,149.6667,16.8,373.1667,130,132.8333,706.1667,181.2,45.5,162.1667,55.5,36.83333,0,130.6667,11.4,386.6,31.33333,577,174.1667,531.6667
"08073",11.6,0,9.4,61.83333,14,27,329.1667,21.73333,31,74.46667,23,21,0,0,0,92.33334,0,264.3333,30,424.4333
"08075",210.6667,111.1667,39.2,388.5,380.5,357.8333,1097.667,271.7667,110.3333,217,68.33334,332.3333,7,32.4,657,363,75.5,776,255.1667,558
"08077",497.6667,592.3333,216.3333,4309,3592.333,1976.5,7688.333,2141.333,922.5,1877.233,1015.5,1789.333,120.5,3117.5,220.3333,7467.167,735.5,5379.167,1560.5,2603.333
"08079",0,0,0,41.66667,0,0,56.66667,2.833333,0,0,0,0,0,0,0,0,60.2,40.2,7,5.166667
"08081",37.33333,522,0,166.5,58.33333,178.6667,671.1667,28.83333,52.16667,85.33334,50.66667,0,0,116,1,98,64.26667,515.8,124.6667,169.6667
"08083",66.66666,82.16666,123.8,744.3333,436.1667,176.6667,1380.833,204,128.7333,231.1667,93.33334,235.1667,0,0,2.2,382.4,183.2333,1109.667,226.3333,930.8333
"08085",272.3333,106,199,1209.167,1494.167,434.8333,1940.333,498.3333,199.5,339.7667,250.1667,434.5,16,325.2,20.6,1301.4,104.1667,1140.667,364.3333,804.6667
"08087",631.5,145.3333,242.1333,555.8333,2692.667,390.6667,1035.5,270.5,166.5,230,79.66666,88,2,306.8333,0,239.6,50.66667,733.1667,173,917.3333
"08089",246.3333,0,76.66666,157,565.5,394.8333,887.5,243.5,150,227.1667,99.63334,98.16666,0,13,0,263.4,59.33333,580.3333,133.5,480.1667
"08091",23.8,4,0,246.8333,50.83333,6,131.6667,11.2,27,32.2,32.4,27.4,0,7.8,0,9.833333,36,419.8333,23.6,118.1333
"08093",3.8,4.2,2.4,318.8333,57.8,56.66667,154,27.33333,29.66667,37.16667,33,112.6667,0,16.2,2.2,19.2,18.2,286.2,44.16667,151.0333
"08095",263.3333,0,0,41,30.8,143.8333,147.6667,21,33.33333,0,0,0,0,0,0,15,2,14.6,32.66667,100.5
"08097",22.66667,0,56.83333,1287.667,158.1667,68.2,1708.833,332.1667,185.6667,302.8333,1025.333,775.3333,78.33334,1164.667,256.8333,340.6667,1657.5,4073,543.3333,924
"08099",479.8,65,36.33333,132.6667,943.5,205.6667,791.5,108.3333,86,236.5,37,66,0,17.4,0,208.2,20.66667,444,118.5,510.8333
"08101",171.6667,55.16667,591.3333,3770,4463,1246,7161.5,1792.833,901.6667,1637.667,725.5,942.1666,146.3333,3537.5,850.0667,8945.583,615.9167,5455,1480.167,2872.667
"08103",35.83333,552,38.4,213.4,50.2,25,225.1667,61.33333,21.66667,48.16667,19.83333,48.66667,0,37.33333,0,0,19.6,208,55.83333,405.1667
"08105",157.2,7,0,185.3333,161.1667,321,438.6667,30.83333,36.4,145.6667,28.16667,45.16667,0,40.66667,433.4,372,49,361.8333,79.2,403.3333
"08107",40.2,543.6,16.8,2213.667,127.8333,0,1650,314.8333,190.9333,256.8333,650,460.5,18.8,406.4,810.8334,947.6667,1085.833,2157.667,439.6667,788
"08109",0,0,45.33333,40.33333,31.66667,112.5,98.2,44.6,0,7.2,1.8,5.4,0,8.8,254.2,10.2,12.2,10.4,36.66667,57.96667
"08111",0,0,0,6,0,0,18.2,2.5,0,0,0,3.8,0,2,0,0,2.4,19,0,1.166667
"08113",1.4,5,1.4,706.6667,99.8,14.16667,454,26.76667,69,121.3333,268.5,92.66666,.6,98.2,30.33333,105.1667,319,877.8,202,453.6667
"08115",131.1667,0,0,0,0,21.83333,101.5,24.3,0,0,0,5.6,0,9.4,0,4,0,0,8,89.46667
"08117",0,0,24.6,1601,92.6,0,2693.167,297.3333,186.6667,317.3333,1283.167,598,19.4,715.1667,57.33333,478.5,953.6667,6397.167,365.3333,1235.9
"08119",1.4,0,39,356.1667,0,53.33333,634.8333,85.33333,124.3333,179.1667,147,189.6667,32.8,101.8333,82.5,225.5,1335.333,1167.667,122.3333,475.3333
"08121",16,0,0,43.16667,33.4,147.1667,127,20,0,9,1,8,0,7.8,0,14.6,0,0,17.83333,39.16667
"08123",3382.333,1380.5,228.1667,6467.333,10630.83,3314.5,7924.167,2223.5,880.6667,3073.333,881.6667,1789,744.3333,4029.5,5610.833,6752.333,664.3333,5335,1390.5,3893.5
"08125",411.6,103.4,0,96.83334,82.83334,244.1667,425.3333,66.66666,59,37.63333,3.4,61,0,0,0,0,25,212.3333,71.5,321.4667
"08999",7,248,2.6,509,69.2,2737,1256,162.4,1089,805.6,132.2,2375,549.2,2158.4,175.8,388,91.4,27,621.8,13.66667
"09000",5360.167,718.3333,11049.5,65767,210951.5,66509.84,194274.5,51170.83,44527.1,121740,21473.67,91049.83,27306.67,86806,148979.3,232827.5,48348,100991.5,55723.5,58765.33
"09001",177.6667,9.166667,2001.833,5931,46968.33,15510.67,51321,12138.17,14047.83,35860,6404,31658.67,14953.33,26124.5,32324.33,52728,9600.667,22655.67,16317.83,9255.834
"09003",1592.167,112.8333,4117,18853,63243.17,20459,50850.17,18667.83,11796.53,58731,5428.967,25733.83,6293.5,24928.5,36811.33,66834.83,7080.4,27050.9,15947.33,23523.17
"09005",227.1667,103.5,279.0667,4313.833,12914.17,1287.2,8900.167,1830.667,819.5,1254.833,461.1667,2296.833,1036,2153.733,6912.6,8470.166,1334.8,4197.3,2319.267,1651.333
"09007",190.8333,13.16667,441.9,2943.833,11416,2129.333,7829.667,1302.367,1130,6653,446,2232.167,199.2,2227.4,5337.767,9831.433,1131.033,4727.867,2073.167,1837
"09009",707.1667,222,1552.333,15660,47221,14578.5,44284.5,11559,12023.17,13462.5,5314.6,17090.83,3581.167,18506.33,42131,62354,4274.5,21406.17,12400.3,12046.83
"09011",1157.5,44.5,1888.4,4148.833,17681.17,1888,14559,2889.2,2129,2080.333,981.6,5498.467,537.8,3521.4,9765,15005,4796.333,9971,3125.667,7002.667
"09013",367.3333,27.16667,0,1920.1,3551,501,4681.5,335.2,678.8333,638.6667,380.6667,929,31.4,571.8,4159.633,4869.567,520,3375.167,1324.667,732.5
"09015",298.3333,66.5,211.6667,1499.5,7741.833,1031.667,5114.833,1548.5,516.6667,547.5667,251,839.5,332,1055.2,5476.433,6074.067,308.6667,2671.333,1071.667,521.3333
