ANSI,NAME,REGION
42109,"Snyder County, PA","NEA"
42111,"Somerset County, PA","NEA"
42113,"Sullivan County, PA","NEA"
42115,"Susquehanna County, PA","NEA"
42117,"Tioga County, PA","NEA"
42119,"Union County, PA","NEA"
42121,"Venango County, PA","NEA"
42123,"Warren County, PA","NEA"
42125,"Washington County, PA","NEA"
42127,"Wayne County, PA","NEA"
42129,"Westmoreland County, PA","NEA"
42131,"Wyoming County, PA","NEA"
42133,"York County, PA","NEA"
44001,"Bristol County, RI","NAC"
44003,"Kent County, RI","NAC"
44005,"Newport County, RI","NAC"
44007,"Providence County, RI","NAC"
44009,"Washington County, RI","NAC"
45001,"Abbeville County, SC","SEA"
45003,"Aiken County, SC","SEA"
45005,"Allendale County, SC","SEA"
45007,"Anderson County, SC","SEA"
45009,"Bamberg County, SC","SEA"
45011,"Barnwell County, SC","SEA"
45013,"Beaufort County, SC","SAC"
45015,"Berkeley County, SC","SAC"
45017,"Calhoun County, SC","SEA"
45019,"Charleston County, SC","SAC"
45021,"Cherokee County, SC","SEA"
45023,"Chester County, SC","SEA"
45025,"Chesterfield County, SC","SEA"
45027,"Clarendon County, SC","SEA"
45029,"Colleton County, SC","SAC"
45031,"Darlington County, SC","SEA"
45033,"Dillon County, SC","SEA"
45035,"Dorchester County, SC","SEA"
45037,"Edgefield County, SC","SEA"
45039,"Fairfield County, SC","SEA"
45041,"Florence County, SC","SEA"
45043,"Georgetown County, SC","SAC"
45045,"Greenville County, SC","SEA"
45047,"Greenwood County, SC","SEA"
45049,"Hampton County, SC","SAC"
45051,"Horry County, SC","SAC"
45053,"Jasper County, SC","SAC"
45055,"Kershaw County, SC","SEA"
45057,"Lancaster County, SC","SEA"
45059,"Laurens County, SC","SEA"
45061,"Lee County, SC","SEA"
45063,"Lexington County, SC","SEA"
45065,"McCormick County, SC","SEA"
45067,"Marion County, SC","SEA"
45069,"Marlboro County, SC","SEA"
45071,"Newberry County, SC","SEA"
45073,"Oconee County, SC","SEA"
45075,"Orangeburg County, SC","SEA"
45077,"Pickens County, SC","SEA"
45079,"Richland County, SC","SEA"
45081,"Saluda County, SC","SEA"
45083,"Spartanburg County, SC","SEA"
45085,"Sumter County, SC","SEA"
45087,"Union County, SC","SEA"
45089,"Williamsburg County, SC","SEA"
45091,"York County, SC","SEA"
46003,"Aurora County, SD","GPL"
46005,"Beadle County, SD","GPL"
46007,"Bennett County, SD","GPL"
46009,"Bon Homme County, SD","GPL"
46011,"Brookings County, SD","GPL"
46013,"Brown County, SD","GPL"
46015,"Brule County, SD","GPL"
46017,"Buffalo County, SD","GPL"
46019,"Butte County, SD","GPL"
46021,"Campbell County, SD","GPL"
46023,"Charles Mix County, SD","GPL"
46025,"Clark County, SD","GPL"
46027,"Clay County, SD","GPL"
46029,"Codington County, SD","GPL"
46031,"Corson County, SD","GPL"
46033,"Custer County, SD","GPL"
46035,"Davison County, SD","GPL"
46037,"Day County, SD","GPL"
46039,"Deuel County, SD","GPL"
46041,"Dewey County, SD","GPL"
46043,"Douglas County, SD","GPL"
46045,"Edmunds County, SD","GPL"
46047,"Fall River County, SD","GPL"
46049,"Faulk County, SD","GPL"
46051,"Grant County, SD","GPL"
46053,"Gregory County, SD","GPL"
46055,"Haakon County, SD","GPL"
46057,"Hamlin County, SD","GPL"
46059,"Hand County, SD","GPL"
46061,"Hanson County, SD","GPL"
46063,"Harding County, SD","GPL"
46065,"Hughes County, SD","GPL"
46067,"Hutchinson County, SD","GPL"
46069,"Hyde County, SD","GPL"
46071,"Jackson County, SD","GPL"
46073,"Jerauld County, SD","GPL"
46075,"Jones County, SD","GPL"
46077,"Kingsbury County, SD","GPL"
46079,"Lake County, SD","GPL"
46081,"Lawrence County, SD","GPL"
46083,"Lincoln County, SD","GPL"
46085,"Lyman County, SD","GPL"
46087,"McCook County, SD","GPL"
46089,"McPherson County, SD","GPL"
46091,"Marshall County, SD","GPL"
46093,"Meade County, SD","GPL"
46095,"Mellette County, SD","GPL"
46097,"Miner County, SD","GPL"
46099,"Minnehaha County, SD","GPL"
46101,"Moody County, SD","GPL"
46103,"Pennington County, SD","GPL"
46105,"Perkins County, SD","GPL"
46107,"Potter County, SD","GPL"
46109,"Roberts County, SD","GPL"
46111,"Sanborn County, SD","GPL"
46113,"Shannon County, SD","GPL"
46115,"Spink County, SD","GPL"
46117,"Stanley County, SD","GPL"
46119,"Sully County, SD","GPL"
46121,"Todd County, SD","GPL"
46123,"Tripp County, SD","GPL"
46125,"Turner County, SD","GPL"
46127,"Union County, SD","GPL"
46129,"Walworth County, SD","GPL"
46135,"Yankton County, SD","GPL"
46137,"Ziebach County, SD","GPL"
47001,"Anderson County, TN","SEA"
47003,"Bedford County, TN","SEA"
47005,"Benton County, TN","SEA"
47007,"Bledsoe County, TN","SEA"
47009,"Blount County, TN","SEA"
47011,"Bradley County, TN","SEA"
47013,"Campbell County, TN","SEA"
47015,"Cannon County, TN","SEA"
47017,"Carroll County, TN","SEA"
47019,"Carter County, TN","SEA"
47021,"Cheatham County, TN","SEA"
47023,"Chester County, TN","SEA"
47025,"Claiborne County, TN","SEA"
47027,"Clay County, TN","SEA"
47029,"Cocke County, TN","SEA"
47031,"Coffee County, TN","SEA"
47033,"Crockett County, TN","SEA"
47035,"Cumberland County, TN","SEA"
47037,"Davidson County, TN","SEA"
47039,"Decatur County, TN","SEA"
47041,"DeKalb County, TN","SEA"
47043,"Dickson County, TN","SEA"
47045,"Dyer County, TN","SEA"
47047,"Fayette County, TN","SEA"
47049,"Fentress County, TN","SEA"
47051,"Franklin County, TN","SEA"
47053,"Gibson County, TN","SEA"
47055,"Giles County, TN","SEA"
47057,"Grainger County, TN","SEA"
47059,"Greene County, TN","SEA"
47061,"Grundy County, TN","SEA"
47063,"Hamblen County, TN","SEA"
47065,"Hamilton County, TN","SEA"
47067,"Hancock County, TN","SEA"
47069,"Hardeman County, TN","SEA"
47071,"Hardin County, TN","SEA"
47073,"Hawkins County, TN","SEA"
47075,"Haywood County, TN","SEA"
47077,"Henderson County, TN","SEA"
47079,"Henry County, TN","SEA"
47081,"Hickman County, TN","SEA"
47083,"Houston County, TN","SEA"
47085,"Humphreys County, TN","SEA"
47087,"Jackson County, TN","SEA"
47089,"Jefferson County, TN","SEA"
47091,"Johnson County, TN","SEA"
47093,"Knox County, TN","SEA"
47095,"Lake County, TN","SEA"
47097,"Lauderdale County, TN","SEA"
47099,"Lawrence County, TN","SEA"
47101,"Lewis County, TN","SEA"
47103,"Lincoln County, TN","SEA"
47105,"Loudon County, TN","SEA"
47107,"McMinn County, TN","SEA"
47109,"McNairy County, TN","SEA"
47111,"Macon County, TN","SEA"
47113,"Madison County, TN","SEA"
47115,"Marion County, TN","SEA"
47117,"Marshall County, TN","SEA"
47119,"Maury County, TN","SEA"
47121,"Meigs County, TN","SEA"
47123,"Monroe County, TN","SEA"
47125,"Montgomery County, TN","SEA"
47127,"Moore County, TN","SEA"
47129,"Morgan County, TN","SEA"
47131,"Obion County, TN","SEA"
47133,"Overton County, TN","SEA"
47135,"Perry County, TN","SEA"
47137,"Pickett County, TN","SEA"
47139,"Polk County, TN","SEA"
47141,"Putnam County, TN","SEA"
47143,"Rhea County, TN","SEA"
47145,"Roane County, TN","SEA"
47147,"Robertson County, TN","SEA"
47149,"Rutherford County, TN","SEA"
47151,"Scott County, TN","SEA"
47153,"Sequatchie County, TN","SEA"
47155,"Sevier County, TN","SEA"
47157,"Shelby County, TN","SEA"
47159,"Smith County, TN","SEA"
47161,"Stewart County, TN","SEA"
47163,"Sullivan County, TN","SEA"
47165,"Sumner County, TN","SEA"
47167,"Tipton County, TN","SEA"
47169,"Trousdale County, TN","SEA"
47171,"Unicoi County, TN","SEA"
47173,"Union County, TN","SEA"
47175,"Van Buren County, TN","SEA"
47177,"Warren County, TN","SEA"
47179,"Washington County, TN","SEA"
47181,"Wayne County, TN","SEA"
47183,"Weakley County, TN","SEA"
47185,"White County, TN","SEA"
47187,"Williamson County, TN","SEA"
47189,"Wilson County, TN","SEA"
48001,"Anderson County, TX","GPL"
48003,"Andrews County, TX","GPL"
48005,"Angelina County, TX","GPL"
48007,"Aransas County, TX","TXC"
48009,"Archer County, TX","GPL"
48011,"Armstrong County, TX","GPL"
48013,"Atascosa County, TX","GPL"
48015,"Austin County, TX","GPL"
48017,"Bailey County, TX","GPL"
48019,"Bandera County, TX","GPL"
48021,"Bastrop County, TX","GPL"
48023,"Baylor County, TX","GPL"
48025,"Bee County, TX","GPL"
48027,"Bell County, TX","GPL"
48029,"Bexar County, TX","GPL"
48031,"Blanco County, TX","GPL"
48033,"Borden County, TX","GPL"
48035,"Bosque County, TX","GPL"
48037,"Bowie County, TX","GPL"
48039,"Brazoria County, TX","TXC"
48041,"Brazos County, TX","GPL"
48043,"Brewster County, TX","GPL"
48045,"Briscoe County, TX","GPL"
48047,"Brooks County, TX","GPL"
48049,"Brown County, TX","GPL"
48051,"Burleson County, TX","GPL"
48053,"Burnet County, TX","GPL"
48055,"Caldwell County, TX","GPL"
48057,"Calhoun County, TX","TXC"
48059,"Callahan County, TX","GPL"
48061,"Cameron County, TX","TXC"
48063,"Camp County, TX","GPL"
48065,"Carson County, TX","GPL"
48067,"Cass County, TX","GPL"
48069,"Castro County, TX","GPL"
48071,"Chambers County, TX","TXC"
48073,"Cherokee County, TX","GPL"
48075,"Childress County, TX","GPL"
48077,"Clay County, TX","GPL"
48079,"Cochran County, TX","GPL"
48081,"Coke County, TX","GPL"
48083,"Coleman County, TX","GPL"
48085,"Collin County, TX","GPL"
48087,"Collingsworth County, TX","GPL"
48089,"Colorado County, TX","GPL"
48091,"Comal County, TX","GPL"
48093,"Comanche County, TX","GPL"
48095,"Concho County, TX","GPL"
48097,"Cooke County, TX","GPL"
48099,"Coryell County, TX","GPL"
48101,"Cottle County, TX","GPL"
48103,"Crane County, TX","GPL"
48105,"Crockett County, TX","GPL"
48107,"Crosby County, TX","GPL"
48109,"Culberson County, TX","GPL"
48111,"Dallam County, TX","GPL"
48113,"Dallas County, TX","GPL"
48115,"Dawson County, TX","GPL"
48117,"Deaf Smith County, TX","GPL"
48119,"Delta County, TX","GPL"
48121,"Denton County, TX","GPL"
48123,"DeWitt County, TX","GPL"
48125,"Dickens County, TX","GPL"
48127,"Dimmit County, TX","GPL"
48129,"Donley County, TX","GPL"
48131,"Duval County, TX","GPL"
48133,"Eastland County, TX","GPL"
48135,"Ector County, TX","GPL"
48137,"Edwards County, TX","GPL"
48139,"Ellis County, TX","GPL"
48141,"El Paso County, TX","GPL"
48143,"Erath County, TX","GPL"
48145,"Falls County, TX","GPL"
48147,"Fannin County, TX","GPL"
48149,"Fayette County, TX","GPL"
48151,"Fisher County, TX","GPL"
48153,"Floyd County, TX","GPL"
48155,"Foard County, TX","GPL"
48157,"Fort Bend County, TX","GPL"
48159,"Franklin County, TX","GPL"
48161,"Freestone County, TX","GPL"
48163,"Frio County, TX","GPL"
48165,"Gaines County, TX","GPL"
48167,"Galveston County, TX","TXC"
48169,"Garza County, TX","GPL"
48171,"Gillespie County, TX","GPL"
48173,"Glasscock County, TX","GPL"
48175,"Goliad County, TX","TXC"
48177,"Gonzales County, TX","GPL"
48179,"Gray County, TX","GPL"
48181,"Grayson County, TX","GPL"
48183,"Gregg County, TX","GPL"
48185,"Grimes County, TX","GPL"
48187,"Guadalupe County, TX","GPL"
48189,"Hale County, TX","GPL"
48191,"Hall County, TX","GPL"
48193,"Hamilton County, TX","GPL"
48195,"Hansford County, TX","GPL"
48197,"Hardeman County, TX","GPL"
48199,"Hardin County, TX","TXC"
48201,"Harris County, TX","TXC"
48203,"Harrison County, TX","GPL"
48205,"Hartley County, TX","GPL"
48207,"Haskell County, TX","GPL"
48209,"Hays County, TX","GPL"
48211,"Hemphill County, TX","GPL"
48213,"Henderson County, TX","GPL"
48215,"Hidalgo County, TX","TXC"
48217,"Hill County, TX","GPL"
48219,"Hockley County, TX","GPL"
48221,"Hood County, TX","GPL"
48223,"Hopkins County, TX","GPL"
48225,"Houston County, TX","GPL"
48227,"Howard County, TX","GPL"
48229,"Hudspeth County, TX","GPL"
48231,"Hunt County, TX","GPL"
48233,"Hutchinson County, TX","GPL"
48235,"Irion County, TX","GPL"
48237,"Jack County, TX","GPL"
48239,"Jackson County, TX","TXC"
48241,"Jasper County, TX","TXC"
48243,"Jeff Davis County, TX","GPL"
48245,"Jefferson County, TX","TXC"
48247,"Jim Hogg County, TX","GPL"
48249,"Jim Wells County, TX","GPL"
48251,"Johnson County, TX","GPL"
48253,"Jones County, TX","GPL"
48255,"Karnes County, TX","GPL"
48257,"Kaufman County, TX","GPL"
48259,"Kendall County, TX","GPL"
48261,"Kenedy County, TX","TXC"
48263,"Kent County, TX","GPL"
48265,"Kerr County, TX","GPL"
48267,"Kimble County, TX","GPL"
48269,"King County, TX","GPL"
48271,"Kinney County, TX","GPL"
48273,"Kleberg County, TX","TXC"
48275,"Knox County, TX","GPL"
48277,"Lamar County, TX","GPL"
48279,"Lamb County, TX","GPL"
48281,"Lampasas County, TX","GPL"
48283,"La Salle County, TX","GPL"
48285,"Lavaca County, TX","GPL"
48287,"Lee County, TX","GPL"
48289,"Leon County, TX","GPL"
48291,"Liberty County, TX","TXC"
48293,"Limestone County, TX","GPL"
48295,"Lipscomb County, TX","GPL"
48297,"Live Oak County, TX","TXC"
48299,"Llano County, TX","GPL"
48301,"Loving County, TX","GPL"
48303,"Lubbock County, TX","GPL"
48305,"Lynn County, TX","GPL"
48307,"McCulloch County, TX","GPL"
48309,"McLennan County, TX","GPL"
48311,"McMullen County, TX","GPL"
48313,"Madison County, TX","GPL"
48315,"Marion County, TX","GPL"
48317,"Martin County, TX","GPL"
48319,"Mason County, TX","GPL"
48321,"Matagorda County, TX","TXC"
48323,"Maverick County, TX","GPL"
48325,"Medina County, TX","GPL"
48327,"Menard County, TX","GPL"
48329,"Midland County, TX","GPL"
48331,"Milam County, TX","GPL"
48333,"Mills County, TX","GPL"
48335,"Mitchell County, TX","GPL"
48337,"Montague County, TX","GPL"
48339,"Montgomery County, TX","GPL"
48341,"Moore County, TX","GPL"
48343,"Morris County, TX","GPL"
48345,"Motley County, TX","GPL"
48347,"Nacogdoches County, TX","GPL"
48349,"Navarro County, TX","GPL"
48351,"Newton County, TX","TXC"
48353,"Nolan County, TX","GPL"
48355,"Nueces County, TX","TXC"
48357,"Ochiltree County, TX","GPL"
48359,"Oldham County, TX","GPL"
48361,"Orange County, TX","TXC"
48363,"Palo Pinto County, TX","GPL"
48365,"Panola County, TX","GPL"
48367,"Parker County, TX","GPL"
48369,"Parmer County, TX","GPL"
48371,"Pecos County, TX","GPL"
48373,"Polk County, TX","GPL"
48375,"Potter County, TX","GPL"
48377,"Presidio County, TX","GPL"
48379,"Rains County, TX","GPL"
48381,"Randall County, TX","GPL"
48383,"Reagan County, TX","GPL"
48385,"Real County, TX","GPL"
48387,"Red River County, TX","GPL"
48389,"Reeves County, TX","GPL"
48391,"Refugio County, TX","TXC"
48393,"Roberts County, TX","GPL"
48395,"Robertson County, TX","GPL"
48397,"Rockwall County, TX","GPL"
48399,"Runnels County, TX","GPL"
48401,"Rusk County, TX","GPL"
48403,"Sabine County, TX","GPL"
48405,"San Augustine County, TX","GPL"
48407,"San Jacinto County, TX","GPL"
48409,"San Patricio County, TX","TXC"
48411,"San Saba County, TX","GPL"
48413,"Schleicher County, TX","GPL"
48415,"Scurry County, TX","GPL"
48417,"Shackelford County, TX","GPL"
48419,"Shelby County, TX","GPL"
48421,"Sherman County, TX","GPL"
48423,"Smith County, TX","GPL"
48425,"Somervell County, TX","GPL"
48427,"Starr County, TX","GPL"
48429,"Stephens County, TX","GPL"
48431,"Sterling County, TX","GPL"
48433,"Stonewall County, TX","GPL"
48435,"Sutton County, TX","GPL"
48437,"Swisher County, TX","GPL"
48439,"Tarrant County, TX","GPL"
48441,"Taylor County, TX","GPL"
48443,"Terrell County, TX","GPL"
48445,"Terry County, TX","GPL"
48447,"Throckmorton County, TX","GPL"
48449,"Titus County, TX","GPL"
48451,"Tom Green County, TX","GPL"
48453,"Travis County, TX","GPL"
48455,"Trinity County, TX","GPL"
48457,"Tyler County, TX","GPL"
48459,"Upshur County, TX","GPL"
48461,"Upton County, TX","GPL"
48463,"Uvalde County, TX","GPL"
48465,"Val Verde County, TX","GPL"
48467,"Van Zandt County, TX","GPL"
48469,"Victoria County, TX","TXC"
48471,"Walker County, TX","GPL"
48473,"Waller County, TX","GPL"
48475,"Ward County, TX","GPL"
48477,"Washington County, TX","GPL"
48479,"Webb County, TX","GPL"
48481,"Wharton County, TX","GPL"
48483,"Wheeler County, TX","GPL"
48485,"Wichita County, TX","GPL"
48487,"Wilbarger County, TX","GPL"
48489,"Willacy County, TX","TXC"
48491,"Williamson County, TX","GPL"
48493,"Wilson County, TX","GPL"
48495,"Winkler County, TX","GPL"
48497,"Wise County, TX","GPL"
48499,"Wood County, TX","GPL"
48501,"Yoakum County, TX","GPL"
48503,"Young County, TX","GPL"
48505,"Zapata County, TX","GPL"
48507,"Zavala County, TX","GPL"
49001,"Beaver County, UT","SWE"
49003,"Box Elder County, UT","SWE"
49005,"Cache County, UT","SWE"
49007,"Carbon County, UT","SWE"
49009,"Daggett County, UT","SWE"
49011,"Davis County, UT","SWE"
49013,"Duchesne County, UT","SWE"
49015,"Emery County, UT","SWE"
49017,"Garfield County, UT","SWE"
49019,"Grand County, UT","SWE"
49021,"Iron County, UT","SWE"
49023,"Juab County, UT","SWE"
49025,"Kane County, UT","SWE"
49027,"Millard County, UT","SWE"
49029,"Morgan County, UT","SWE"
49031,"Piute County, UT","SWE"
49033,"Rich County, UT","SWE"
49035,"Salt Lake County, UT","SWE"
49037,"San Juan County, UT","SWE"
49039,"Sanpete County, UT","SWE"
49041,"Sevier County, UT","SWE"
49043,"Summit County, UT","SWE"
49045,"Tooele County, UT","SWE"
49047,"Uintah County, UT","SWE"
49049,"Utah County, UT","SWE"
49051,"Wasatch County, UT","SWE"
49053,"Washington County, UT","SWE"
49055,"Wayne County, UT","SWE"
49057,"Weber County, UT","SWE"
50001,"Addison County, VT","NEA"
50003,"Bennington County, VT","NEA"
50005,"Caledonia County, VT","NEA"
50007,"Chittenden County, VT","NEA"
50009,"Essex County, VT","NEA"
50011,"Franklin County, VT","NEA"
50013,"Grand Isle County, VT","NEA"
50015,"Lamoille County, VT","NEA"
50017,"Orange County, VT","NEA"
50019,"Orleans County, VT","NEA"
50021,"Rutland County, VT","NEA"
50023,"Washington County, VT","NEA"
50025,"Windham County, VT","NEA"
50027,"Windsor County, VT","NEA"
51001,"Accomack County, VA","SAC"
51003,"Albemarle County, VA","SEA"
51005,"Alleghany County, VA","SEA"
51007,"Amelia County, VA","SEA"
51009,"Amherst County, VA","SEA"
51011,"Appomattox County, VA","SEA"
51013,"Arlington County, VA","SAC"
51015,"Augusta County, VA","SEA"
51017,"Bath County, VA","SEA"
51019,"Bedford County, VA","SEA"
51021,"Bland County, VA","SEA"
51023,"Botetourt County, VA","SEA"
51025,"Brunswick County, VA","SEA"
51027,"Buchanan County, VA","SEA"
51029,"Buckingham County, VA","SEA"
51031,"Campbell County, VA","SEA"
51033,"Caroline County, VA","SEA"
51035,"Carroll County, VA","SEA"
51036,"Charles City County, VA","SAC"
51037,"Charlotte County, VA","SEA"
51041,"Chesterfield County, VA","SAC"
51043,"Clarke County, VA","SEA"
51045,"Craig County, VA","SEA"
51047,"Culpeper County, VA","SEA"
51049,"Cumberland County, VA","SEA"
51051,"Dickenson County, VA","SEA"
51053,"Dinwiddie County, VA","SEA"
51057,"Essex County, VA","SAC"
51059,"Fairfax County, VA","SAC"
51061,"Fauquier County, VA","SEA"
51063,"Floyd County, VA","SEA"
51065,"Fluvanna County, VA","SEA"
51067,"Franklin County, VA","SEA"
51069,"Frederick County, VA","SEA"
51071,"Giles County, VA","SEA"
51073,"Gloucester County, VA","SAC"
51075,"Goochland County, VA","SEA"
51077,"Grayson County, VA","SEA"
51079,"Greene County, VA","SEA"
51081,"Greensville County, VA","SEA"
51083,"Halifax County, VA","SEA"
51085,"Hanover County, VA","SEA"
51087,"Henrico County, VA","SEA"
51089,"Henry County, VA","SEA"
51091,"Highland County, VA","SEA"
51093,"Isle of Wight County, VA","SAC"
51095,"James City County, VA","SAC"
51097,"King and Queen County, VA","SAC"
51099,"King George County, VA","SAC"
51101,"King William County, VA","SAC"
51103,"Lancaster County, VA","SAC"
51105,"Lee County, VA","SEA"
51107,"Loudoun County, VA","SEA"
51109,"Louisa County, VA","SEA"
51111,"Lunenburg County, VA","SEA"
51113,"Madison County, VA","SEA"
51115,"Mathews County, VA","SAC"
51117,"Mecklenburg County, VA","SEA"
51119,"Middlesex County, VA","SAC"
51121,"Montgomery County, VA","SEA"
51125,"Nelson County, VA","SEA"
51127,"New Kent County, VA","SAC"
51131,"Northampton County, VA","SAC"
51133,"Northumberland County, VA","SAC"
51135,"Nottoway County, VA","SEA"
51137,"Orange County, VA","SEA"
51139,"Page County, VA","SEA"
51141,"Patrick County, VA","SEA"
51143,"Pittsylvania County, VA","SEA"
51145,"Powhatan County, VA","SEA"
51147,"Prince Edward County, VA","SEA"
51149,"Prince George County, VA","SAC"
51153,"Prince William County, VA","SAC"
51155,"Pulaski County, VA","SEA"
51157,"Rappahannock County, VA","SEA"
51159,"Richmond County, VA","SAC"
51161,"Roanoke County, VA","SEA"
51163,"Rockbridge County, VA","SEA"
51165,"Rockingham County, VA","SEA"
51167,"Russell County, VA","SEA"
51169,"Scott County, VA","SEA"
51171,"Shenandoah County, VA","SEA"
51173,"Smyth County, VA","SEA"
51175,"Southampton County, VA","SEA"
51177,"Spotsylvania County, VA","SEA"
51179,"Stafford County, VA","SAC"
51181,"Surry County, VA","SAC"
51183,"Sussex County, VA","SEA"
51185,"Tazewell County, VA","SEA"
51187,"Warren County, VA","SEA"
51191,"Washington County, VA","SEA"
51193,"Westmoreland County, VA","SAC"
51195,"Wise County, VA","SEA"
51197,"Wythe County, VA","SEA"
51199,"York County, VA","SAC"
51510,"Alexandria city, VA","SAC"
51515,"Bedford city, VA","SEA"
51520,"Bristol city, VA","SEA"
51530,"Buena Vista city, VA","SEA"
51540,"Charlottesville city, VA","SEA"
51550,"Chesapeake city, VA","SAC"
51570,"Colonial Heights city, VA","SAC"
51580,"Covington city, VA","SEA"
51590,"Danville city, VA","SEA"
51595,"Emporia city, VA","SEA"
51600,"Fairfax city, VA","SAC"
51610,"Falls Church city, VA","SAC"
51620,"Franklin city, VA","SEA"
51630,"Fredericksburg city, VA","SEA"
51640,"Galax city, VA","SEA"
51650,"Hampton city, VA","SAC"
51660,"Harrisonburg city, VA","SEA"
51670,"Hopewell city, VA","SAC"
51678,"Lexington city, VA","SEA"
51680,"Lynchburg city, VA","SEA"
51683,"Manassas city, VA","SAC"
51685,"Manassas Park city, VA","SAC"
51690,"Martinsville city, VA","SEA"
51700,"Newport News city, VA","SAC"
51710,"Norfolk city, VA","SAC"
51720,"Norton city, VA","SEA"
51730,"Petersburg city, VA","SAC"
51735,"Poquoson city, VA","SAC"
51740,"Portsmouth city, VA","SAC"
51750,"Radford city, VA","SEA"
51760,"Richmond city, VA","SEA"
51770,"Roanoke city, VA","SEA"
51775,"Salem city, VA","SEA"
51790,"Staunton city, VA","SEA"
51800,"Suffolk city, VA","SAC"
51810,"Virginia Beach city, VA","SAC"
51820,"Waynesboro city, VA","SEA"
51830,"Williamsburg city, VA","SAC"
51840,"Winchester city, VA","SEA"
53001,"Adams County, WA","NWE"
53003,"Asotin County, WA","NWE"
53005,"Benton County, WA","NWE"
53007,"Chelan County, WA","NWE"
53009,"Clallam County, WA","NPC"
53011,"Clark County, WA","NPC"
53013,"Columbia County, WA","NWE"
53015,"Cowlitz County, WA","NPC"
53017,"Douglas County, WA","NWE"
53019,"Ferry County, WA","NWE"
53021,"Franklin County, WA","NWE"
53023,"Garfield County, WA","NWE"
53025,"Grant County, WA","NWE"
53027,"Grays Harbor County, WA","NPC"
53029,"Island County, WA","NPC"
53031,"Jefferson County, WA","NPC"
53033,"King County, WA","NPC"
53035,"Kitsap County, WA","NPC"
53037,"Kittitas County, WA","NWE"
53039,"Klickitat County, WA","NWE"
53041,"Lewis County, WA","NPC"
53043,"Lincoln County, WA","NWE"
53045,"Mason County, WA","NPC"
53047,"Okanogan County, WA","NWE"
53049,"Pacific County, WA","NPC"
53051,"Pend Oreille County, WA","NWE"
53053,"Pierce County, WA","NPC"
53055,"San Juan County, WA","NPC"
53057,"Skagit County, WA","NPC"
53059,"Skamania County, WA","NPC"
53061,"Snohomish County, WA","NPC"
53063,"Spokane County, WA","NWE"
53065,"Stevens County, WA","NWE"
53067,"Thurston County, WA","NPC"
53069,"Wahkiakum County, WA","NPC"
53071,"Walla Walla County, WA","NWE"
53073,"Whatcom County, WA","NPC"
53075,"Whitman County, WA","NWE"
53077,"Yakima County, WA","NWE"
54001,"Barbour County, WV","NEA"
54003,"Berkeley County, WV","NEA"
54005,"Boone County, WV","NEA"
54007,"Braxton County, WV","NEA"
54009,"Brooke County, WV","NEA"
54011,"Cabell County, WV","NEA"
54013,"Calhoun County, WV","NEA"
54015,"Clay County, WV","NEA"
54017,"Doddridge County, WV","NEA"
54019,"Fayette County, WV","NEA"
54021,"Gilmer County, WV","NEA"
54023,"Grant County, WV","NEA"
54025,"Greenbrier County, WV","NEA"
54027,"Hampshire County, WV","NEA"
54029,"Hancock County, WV","NEA"
54031,"Hardy County, WV","NEA"
54033,"Harrison County, WV","NEA"
54035,"Jackson County, WV","NEA"
54037,"Jefferson County, WV","NEA"
54039,"Kanawha County, WV","NEA"
54041,"Lewis County, WV","NEA"
54043,"Lincoln County, WV","NEA"
54045,"Logan County, WV","NEA"
54047,"McDowell County, WV","NEA"
54049,"Marion County, WV","NEA"
54051,"Marshall County, WV","NEA"
54053,"Mason County, WV","NEA"
54055,"Mercer County, WV","NEA"
54057,"Mineral County, WV","NEA"
54059,"Mingo County, WV","NEA"
54061,"Monongalia County, WV","NEA"
54063,"Monroe County, WV","NEA"
54065,"Morgan County, WV","NEA"
54067,"Nicholas County, WV","NEA"
54069,"Ohio County, WV","NEA"
54071,"Pendleton County, WV","NEA"
54073,"Pleasants County, WV","NEA"
54075,"Pocahontas County, WV","NEA"
54077,"Preston County, WV","NEA"
54079,"Putnam County, WV","NEA"
54081,"Raleigh County, WV","NEA"
54083,"Randolph County, WV","NEA"
54085,"Ritchie County, WV","NEA"
54087,"Roane County, WV","NEA"
54089,"Summers County, WV","NEA"
54091,"Taylor County, WV","NEA"
54093,"Tucker County, WV","NEA"
54095,"Tyler County, WV","NEA"
54097,"Upshur County, WV","NEA"
54099,"Wayne County, WV","NEA"
54101,"Webster County, WV","NEA"
54103,"Wetzel County, WV","NEA"
54105,"Wirt County, WV","NEA"
54107,"Wood County, WV","NEA"
54109,"Wyoming County, WV","NEA"
55001,"Adams County, WI","MWE"
55003,"Ashland County, WI","MWE"
55005,"Barron County, WI","MWE"
55007,"Bayfield County, WI","MWE"
55009,"Brown County, WI","MWE"
55011,"Buffalo County, WI","MWE"
55013,"Burnett County, WI","MWE"
55015,"Calumet County, WI","MWE"
55017,"Chippewa County, WI","MWE"
55019,"Clark County, WI","MWE"
55021,"Columbia County, WI","MWE"
55023,"Crawford County, WI","MWE"
55025,"Dane County, WI","MWE"
55027,"Dodge County, WI","MWE"
55029,"Door County, WI","MWE"
55031,"Douglas County, WI","MWE"
55033,"Dunn County, WI","MWE"
55035,"Eau Claire County, WI","MWE"
55037,"Florence County, WI","MWE"
55039,"Fond du Lac County, WI","MWE"
55041,"Forest County, WI","MWE"
55043,"Grant County, WI","MWE"
55045,"Green County, WI","MWE"
