"county","violent","property"
"22093",52.375,55.8888888888889
"22095",34.8055555555556,103.472222222222
"22097",95.1388888888889,164.763888888889
"22099",12.1111111111111,25.7222222222222
"22101",103.277777777778,161.791666666667
"22103",223.666666666667,501.805555555556
"22105",187.888888888889,380.652777777778
"22107",5.13333333333333,5.65
"22109",247.958333333333,451.819444444444
"22111",19.625,35.4444444444444
"22113",40.0972222222222,52.7916666666667
"22115",39.5,60.8194444444444
"22117",50.2638888888889,125.305555555556
"22119",40.75,59.5555555555556
"22121",32.8333333333333,87.5416666666667
"22123",7.48611111111111,20
"22125",8.16666666666667,13.6111111111111
"22127",8.36666666666667,9.31666666666667
"23001",100.888888888889,270.069444444444
"23003",42.2777777777778,118.152777777778
"23005",199.388888888889,649.569444444444
"23007",23.0555555555556,67.625
"23009",23.3888888888889,93.3055555555556
"23011",129.944444444444,252.833333333333
"23013",23.4583333333333,77.0138888888889
"23015",14.6111111111111,44.6527777777778
"23017",43.5694444444444,99.0972222222222
"23019",111.763888888889,360.263888888889
"23021",9.06944444444444,34.4027777777778
"23023",18.3194444444444,65.3194444444444
"23025",40.2638888888889,119.902777777778
"23027",19.2361111111111,48.5277777777778
"23029",20.2916666666667,56.5
"23031",177,346.263888888889
"24001",113.555555555556,181.75
"24003",580.638888888889,1549.16666666667
"24005",1505.22222222222,2491.63888888889
"24009",82.8055555555556,116.652777777778
"24011",55.25,70.25
"24013",137.388888888889,230.472222222222
"24015",126.458333333333,228.444444444444
"24017",179.736111111111,354.819444444444
"24019",58.6666666666667,92.0138888888889
"24021",218.375,349.625
"24023",24.6944444444444,41.5555555555556
"24025",198.527777777778,464.138888888889
"24027",239.097222222222,624.430555555556
"24029",23.6666666666667,30.0277777777778
"24031",568.888888888889,2182.58333333333
"24033",1144.20833333333,4604.18055555556
"24035",43.3055555555556,74.2083333333333
"24037",117.236111111111,154.5
"24039",40.8194444444444,56.3611111111111
"24041",43.3472222222222,74.2777777777778
"24043",150.166666666667,269.763888888889
"24045",184.930555555556,316.791666666667
"24047",128.430555555556,201.722222222222
"25001",226.555555555556,436.152777777778
"25003",138.541666666667,186.888888888889
"25005",673.263888888889,1209
"25007",6.31944444444444,21.4166666666667
"25009",565.236111111111,1431.43055555556
"25011",60.0694444444444,96.2916666666667
"25013",1059.56944444444,1686.22222222222
"25015",109.402777777778,232.180555555556
"25017",735.319444444444,2294.01388888889
"25021",289.805555555556,819.416666666667
"25023",394.472222222222,774.902777777778
"25027",653.694444444444,1346.90277777778
"26001",6.5625,19.75
"26003",7.5,10.3166666666667
"26005",105.383333333333,127.483333333333
"26007",30.0277777777778,57.2361111111111
"26009",19.7916666666667,27.9166666666667
"26011",17.6666666666667,24.7916666666667
"26013",5.02777777777778,4.27777777777778
"26015",56.7916666666667,81.0694444444444
"26017",152.416666666667,270.680555555556
"26021",298.541666666667,454.236111111111
"26023",54.25,91.0138888888889
"26025",328.319444444444,573.347222222222
"26027",59.8055555555556,108
"26029",18.6666666666667,29.8166666666667
"26031",25.375,47.3333333333333
"26033",44.0833333333333,59.85
"26035",48.5555555555556,88.2916666666667
"26037",34.4861111111111,71.7361111111111
"26039",11.9583333333333,23.4166666666667
"26041",14.3611111111111,23.2916666666667
"26043",20.8194444444444,44.0972222222222
"26045",79.0277777777778,204.638888888889
"26047",29.0833333333333,54.125
"26049",735.333333333333,1635.86111111111
"26051",23.0833333333333,35.6805555555556
"26053",9.55555555555556,16.9861111111111
"26057",36.7083333333333,59.5694444444444
"26059",63.7222222222222,85.1666666666667
"26061",24.5833333333333,47.3888888888889
"26063",32.1388888888889,49.9583333333333
"26067",75.9861111111111,112.319444444444
"26069",29.6527777777778,57.9861111111111
"26071",11.6805555555556,18.7083333333333
"26073",64,141.194444444444
"26075",314.375,436.111111111111
"26077",389.013888888889,825.402777777778
"26081",1002.29166666667,1793.43055555556
"26085",15.9722222222222,30.7361111111111
"26087",79.0694444444444,124.416666666667
"26091",116.722222222222,169.902777777778
"26093",89.2361111111111,210.875
"26095",6.1,8.18333333333333
"26097",12.8194444444444,39.3611111111111
"26099",871.25,1736.2
"26101",29.9166666666667,42.6
"26103",64.8194444444444,116.361111111111
"26105",40.25,76.9666666666667
"26107",51.0138888888889,107.680555555556
"26109",24.25,46.9444444444444
"26111",64.3611111111111,123.666666666667
"26113",10.4375,25.5625
"26115",180.5,320.152777777778
"26117",74.9027777777778,130.027777777778
"26119",4.29166666666667,10.75
"26121",367.486111111111,706.805555555556
"26123",76.1944444444444,104.472222222222
"26125",1306.55555555556,2622.84722222222
"26127",29.5333333333333,42.95
"26129",23.0555555555556,41.1388888888889
"26131",6.73611111111111,7
"26133",23.5138888888889,36.4305555555556
"26135",9.39583333333333,22.7916666666667
"26137",18.9166666666667,44.5416666666667
"26139",241.388888888889,438.777777777778
"26141",6.5,10
"26143",34.8888888888889,66.1388888888889
"26145",501.597222222222,673.236111111111
"26147",NA,NA
"26149",96.25,163.388888888889
"26151",NA,NA
"26153",4.43333333333333,9.73333333333333
"26155",79.5416666666667,120.138888888889
"26157",47.7777777777778,63.6527777777778
"26159",141.333333333333,207.930555555556
"26161",334.722222222222,916.527777777778
"26165",49.5666666666667,93.6333333333333
"27001",10.3055555555556,40.9305555555556
"27003",152.916666666667,719.902777777778
"27005",14.6944444444444,52.25
"27007",40.1805555555556,126.347222222222
"27009",NA,NA
"27011",1.63888888888889,6.38888888888889
"27013",45.7361111111111,176.263888888889
"27015",9,32.6944444444444
"27017",28.75,59.1527777777778
"27019",29.4027777777778,99.1111111111111
"27021",47.5972222222222,101.236111111111
"27023",3.51388888888889,14.8055555555556
"27025",15.4861111111111,74.7083333333333
"27027",36.0277777777778,102.555555555556
"27029",4.84722222222222,14.3472222222222
"27031",3,6.5
"27033",5.97222222222222,21.1805555555556
"27035",39.5972222222222,164.555555555556
"27037",156.819444444444,737.041666666667
"27039",8.69444444444444,17
"27041",14.5277777777778,64.9722222222222
"27043",5.55555555555556,20.2083333333333
"27045",3.91666666666667,9.76388888888889
"27047",15.0416666666667,51.3472222222222
"27049",37.8611111111111,108.569444444444
"27051",2.68055555555556,9.98611111111111
"27053",777.444444444444,2698.94444444444
"27055",7.73611111111111,19.8333333333333
"27057",20.6805555555556,46.6944444444444
"27059",15.8055555555556,60.7361111111111
"27061",18.5694444444444,41.1388888888889
"27063",3.94444444444444,15.9722222222222
"27065",NA,NA
"27067",23.125,96.1666666666667
"27069",1.83333333333333,5.81944444444444
"27071",15.0972222222222,30.7083333333333
"27073",1.88888888888889,6.63888888888889
"27075",3.61111111111111,11.0833333333333
"27077",1.75,6.83333333333333
"27079",4.875,17.9861111111111
"27081",0.763888888888889,3.01388888888889
"27083",10.1111111111111,34.875
"27085",26.0416666666667,75.1388888888889
"27087",13.1333333333333,15.5833333333333
"27089",2.91666666666667,10.0972222222222
"27091",13.6666666666667,38.4166666666667
"27093",18.9305555555556,44.5555555555556
"27095",30.7083333333333,71.4305555555556
"27097",19.4861111111111,65.2083333333333
"27099",43.6666666666667,110.152777777778
"27101",1.56944444444444,9.625
"27103",14.2361111111111,56.8888888888889
"27105",7.65277777777778,31.8611111111111
"27107",2.04166666666667,5.93055555555556
"27109",70.8194444444444,268.472222222222
"27111",31.5277777777778,89.7916666666667
"27113",8.875,30.375
"27115",47.1875,85.6041666666667
"27117",3.36111111111111,8.79166666666667
"27119",19.2222222222222,50.7083333333333
"27121",3.02777777777778,11.1111111111111
"27123",108.944444444444,698.861111111111
"27125",0.680555555555556,2.97222222222222
"27127",14.3888888888889,27.2083333333333
"27129",8.33333333333333,26.5277777777778
"27131",39.625,128.583333333333
"27133",1.23333333333333,7.03333333333333
"27135",6.97222222222222,25.4444444444444
"27137",221.347222222222,596.916666666667
"27139",59.3194444444444,207
"27141",32.4861111111111,120.944444444444
"27143",0.15,5.4
"27145",86.125,326.375
"27147",23.7083333333333,80.8611111111111
"27149",3.09722222222222,12.2638888888889
"27151",4.97222222222222,14.3472222222222
"27153",12.1388888888889,44.9305555555556
"27155",1.44444444444444,3.84722222222222
"27157",7,28.1944444444444
"27159",6.47222222222222,22.75
"27161",13.0555555555556,32.2361111111111
"27163",112.361111111111,492.041666666667
"27165",5.11666666666667,20.0833333333333
"27167",3.27777777777778,13.2361111111111
"27169",28.2638888888889,85.3611111111111
"27171",39.8472222222222,207.444444444444
"27173",2.56944444444444,7.95833333333333
"28001",88.3194444444444,150.305555555556
"28003",28.0833333333333,77.5
"28007",9.83333333333333,22.9583333333333
"28009",NA,NA
"28011",19.6333333333333,51.6
"28017",7.94444444444444,7.04166666666667
"28021",13.4583333333333,11.75
"28023",NA,NA
"28025",26.0833333333333,39.75
"28027",29.5416666666667,36.7916666666667
"28029",NA,NA
"28031",13.1666666666667,17.0972222222222
"28033",114.916666666667,353.388888888889
"28035",57.4861111111111,230.916666666667
"28037",NA,NA
"28039",9.25,13.7777777777778
"28043",40.3888888888889,81.7222222222222
"28045",22.9166666666667,63.3888888888889
"28047",413.333333333333,870.583333333333
"28049",306.027777777778,1403.81944444444
"28051",5.41666666666667,3.80555555555556
"28053",10.2916666666667,12.6527777777778
"28057",7.78333333333333,12.85
"28059",136.666666666667,489.069444444444
"28061",0.263888888888889,1.11111111111111
"28063",4.38888888888889,3.08333333333333
"28065",NA,NA
"28067",71.0694444444444,167.805555555556
"28069",NA,NA
"28071",10.1944444444444,36.9722222222222
"28073",21.75,48.3611111111111
"28075",32.8055555555556,210.569444444444
"28081",110.208333333333,239.097222222222
"28083",107.833333333333,163.111111111111
"28085",22.1805555555556,70.7222222222222
"28087",75.2222222222222,207.277777777778
"28089",41.7777777777778,143.305555555556
"28091",21.5,30.5416666666667
"28093",28.3166666666667,44.8833333333333
"28095",13.4583333333333,55.5138888888889
"28097",8.04166666666667,3.23611111111111
"28099",NA,NA
"28101",4.58333333333333,8.04166666666667
"28103",1.16666666666667,1.16666666666667
"28105",23.625,88.5277777777778
"28107",33.0138888888889,67.2361111111111
"28109",58.9583333333333,105.083333333333
"28111",NA,NA
"28113",32.7916666666667,80.8194444444444
"28115",2.625,15.7291666666667
"28117",8.43055555555556,35.1666666666667
"28119",NA,NA
"28121",77.2083333333333,204.430555555556
"28123",9.15277777777778,12.8333333333333
"28125",3.04166666666667,3.1875
"28127",9.22222222222222,25.9444444444444
"28131",19.2166666666667,39.9666666666667
"28133",63.1944444444444,71.625
"28135",11.6666666666667,11.8333333333333
"28137",8.04166666666667,40.5833333333333
"28139",9.28333333333333,15.3333333333333
"28141",1.36666666666667,7.38333333333333
"28143",32.6111111111111,57.1111111111111
"28145",8,42.9861111111111
"28147",NA,NA
"28149",146.625,199.111111111111
"28151",117.152777777778,301.875
"28153",2.08333333333333,8.25
"28155",3.8,2.73333333333333
"28157",NA,NA
"28159",6.9375,8.64583333333333
"28161",2.0625,1.75
"28163",NA,NA
"29001",24.7083333333333,50.375
"29003",5.31944444444444,15.9305555555556
"29005",1.72222222222222,2.94444444444444
"29007",17.9444444444444,38.5694444444444
"29009",21.8888888888889,65.5277777777778
"29011",10.6666666666667,22.5416666666667
"29013",10.6944444444444,27.4305555555556
"29015",9.43055555555556,31.1527777777778
"29017",5.25,7.28333333333333
"29019",149.416666666667,407.777777777778
"29021",126.361111111111,384.111111111111
"29023",57.9444444444444,125.388888888889
"29025",3.86111111111111,7.41666666666667
"29027",30.1166666666667,81.25
"29029",48.3472222222222,85.6388888888889
"29031",81.9166666666667,238.847222222222
"29033",3.05,9.36666666666667
"29035",2.38333333333333,5.53333333333333
"29037",96.2777777777778,182.027777777778
"29039",9.16666666666667,23
"29041",4.125,10.2222222222222
"29043",36.3055555555556,83.0555555555556
"29045",3.85,7.33333333333333
"29047",111.25,266.930555555556
"29049",23.4861111111111,36.1527777777778
"29051",67.9305555555556,163.541666666667
"29053",15.0694444444444,32.1527777777778
"29055",18.4861111111111,44.0694444444444
"29057",2.66666666666667,6.15
"29059",9.375,23.8541666666667
"29061",3.29166666666667,7.52777777777778
"29063",1.34722222222222,4.29166666666667
"29065",7.16666666666667,23.6666666666667
"29067",6.81666666666667,12.9333333333333
"29069",25.9027777777778,67.4722222222222
"29071",84.6805555555556,177.069444444444
"29073",12.1166666666667,22.6
"29075",0.875,3.02083333333333
"29077",408.958333333333,1202.625
"29079",5.06944444444444,23.25
"29081",4.22916666666667,9.83333333333333
"29083",21.75,65.8194444444444
"29085",2.4,10.6166666666667
"29087",1.8,9.33333333333333
"29089",3.88888888888889,7.36111111111111
"29091",32.4305555555556,88.4444444444444
"29093",3.95833333333333,7.22222222222222
"29097",111.375,466.916666666667
"29099",226.5,439.263888888889
"29101",34.7916666666667,88.1527777777778
"29103",1.44444444444444,8.55555555555556
"29105",33.0694444444444,89.5138888888889
"29107",22.6805555555556,52.125
"29109",16.9333333333333,49.0666666666667
"29111",5.51388888888889,11.5555555555556
"29113",41.5166666666667,58.0833333333333
"29115",10.6805555555556,15.5277777777778
"29117",10.5833333333333,26.375
"29119",14.95,38.05
"29121",11.8194444444444,23.5555555555556
"29123",7.15,14.3333333333333
"29125",2.61666666666667,4.58333333333333
"29127",43.5416666666667,105.458333333333
"29129",1.02777777777778,3.48611111111111
"29131",20.5833333333333,40.8611111111111
"29133",18.5,30.7333333333333
"29135",4.96666666666667,15.3833333333333
"29137",3.75,8.47222222222222
"29139",4.125,14.875
"29141",34.0555555555556,39.7916666666667
"29143",11.4791666666667,18.0625
"29145",48.7083333333333,124.013888888889
"29147",8.98611111111111,29.3055555555556
"29149",1.08333333333333,2.25
"29151",3.61666666666667,11.2833333333333
"29153",4.94444444444444,8.41666666666667
"29155",19.0666666666667,48.45
"29157",11.9583333333333,20.5694444444444
"29159",56.1527777777778,150.222222222222
"29161",38.7361111111111,114.166666666667
"29163",11.4583333333333,17.4583333333333
"29165",32.2083333333333,80.4027777777778
"29167",26.3472222222222,62.0138888888889
"29169",20.1944444444444,42.0555555555556
"29171",0.65,2.38333333333333
"29173",4.73333333333333,10.8333333333333
"29175",41.4722222222222,68.7638888888889
"29177",21,37.2638888888889
"29179",3.85416666666667,4.08333333333333
"29181",11.4166666666667,22
"29183",225.3,546.9
"29185",8.9,19.6
"29186",10.7083333333333,17.7361111111111
"29187",46.9166666666667,90.0138888888889
"29189",645.930555555556,2686.45833333333
"29195",17.1944444444444,39.4305555555556
"29197",0.25,2.31944444444444
"29199",0.95,3.68333333333333
"29201",82.0138888888889,85.2638888888889
"29203",2.23333333333333,4.56666666666667
"29205",0.805555555555556,5.75
"29207",14.4166666666667,32.7222222222222
"29209",48.5166666666667,59.3833333333333
"29211",1.7,5.3
"29213",54.4166666666667,121.166666666667
"29215",13.0833333333333,27.7083333333333
"29217",41.0277777777778,69.25
"29219",21.95,50.8
"29221",11.1111111111111,23.1111111111111
"29223",7.51666666666667,17.3666666666667
"29225",22.4166666666667,39.8333333333333
"29227",0.75,2.22916666666667
"29229",5.76666666666667,18.3833333333333
"30001",5.66666666666667,10.7222222222222
"30003",15.2222222222222,22.4444444444444
"30005",4.65277777777778,6.55555555555556
"30007",4.93055555555556,10.2222222222222
"30009",3.875,7.97222222222222
"30013",91.7916666666667,355.847222222222
"30015",4.13888888888889,6.52777777777778
"30017",NA,NA
"30019",NA,NA
"30021",7.33333333333333,15.625
"30023",14.05,14.6666666666667
"30025",0.9,1.33333333333333
"30027",8.18055555555556,11.7222222222222
"30029",33.3472222222222,110.444444444444
"30031",41.1111111111111,148.333333333333
"30033",NA,NA
"30035",15.5277777777778,17.0416666666667
"30037",0.805555555555556,1.06944444444444
"30039",1.80555555555556,4.09722222222222
"30041",33.6666666666667,53.25
"30043",6,4.89583333333333
"30045",0.4,1.7
"30047",33.1111111111111,53.2222222222222
"30049",44.1111111111111,87.6111111111111
"30051",NA,NA
"30053",20.9722222222222,41.4583333333333
"30055",0.416666666666667,0
"30057",2.86111111111111,4.20833333333333
"30059",1.55555555555556,3.43055555555556
"30061",3.52083333333333,3.72916666666667
"30063",94.1666666666667,376.083333333333
"30065",3.625,11.6666666666667
"30067",15.4375,20.6458333333333
"30071",4.13888888888889,4.63888888888889
"30073",2.19444444444444,4.43055555555556
"30075",NA,NA
"30077",8.23611111111111,14.1944444444444
"30079",0.194444444444444,0.638888888888889
"30081",28.2361111111111,35.5555555555556
"30083",NA,NA
"30085",2.70833333333333,2.20833333333333
"30087",7.11111111111111,5.40277777777778
"30089",13.7916666666667,16.1944444444444
"30091",0.583333333333333,2.52777777777778
"30093",44.375,128.3125
"30095",4.33333333333333,6.73611111111111
"30097",1.88888888888889,4.29166666666667
"30099",3,7.55
"30101",2.5,5.95833333333333
"30103",NA,NA
"30105",5.33333333333333,9.29166666666667
"30107",0.277777777777778,0.861111111111111
"30109",NA,NA
"30111",117.722222222222,509.791666666667
"31001",42.3333333333333,99.5
"31003",0.444444444444444,3.59722222222222
"31007",NA,NA
"31011",0.375,2.3125
"31013",18.3611111111111,18.5416666666667
"31015",0.222222222222222,1.19444444444444
"31017",0.645833333333333,4.875
"31019",43.4583333333333,124.152777777778
"31021",1.25,4.61111111111111
"31023",0.625,6.01388888888889
"31025",7.81944444444444,14.1944444444444
"31027",0.125,0.0625
"31029",0.888888888888889,2.11111111111111
"31031",2.58333333333333,7.85416666666667
"31033",5.47222222222222,18.0833333333333
"31035",0.277777777777778,1.41666666666667
"31037",5.52777777777778,10.9861111111111
"31039",1.76388888888889,3.58333333333333
"31041",3.90277777777778,10.8333333333333
"31043",15,30.5833333333333
"31045",6.80555555555556,5.70833333333333
"31047",26.1111111111111,65.7916666666667
"31049",0.95,2.73333333333333
"31051",1.84722222222222,5.80555555555556
"31053",18.2916666666667,92.6805555555556
"31055",654.708333333333,2225.5
"31057",0.266666666666667,1.86666666666667
"31059",1.27777777777778,4.84722222222222
"31061",0.638888888888889,2.31944444444444
"31063",1.55,3.53333333333333
"31065",2.04166666666667,5.08333333333333
"31067",21.0694444444444,61.6388888888889
"31069",0.541666666666667,1.90277777777778
"31071",0.166666666666667,0.0416666666666667
"31073",0.616666666666667,2.43333333333333
"31075",NA,NA
"31079",75.4583333333333,260.347222222222
"31081",5.08333333333333,14.0833333333333
"31083",0.25,0.347222222222222
"31085",0.0833333333333333,0.0833333333333333
"31087",0.152777777777778,0.75
"31089",3.13888888888889,8.72222222222222
"31091",NA,NA
"31093",1.68055555555556,9.95833333333333
"31095",6.34722222222222,13.0138888888889
"31097",0.819444444444444,2.56944444444444
"31099",3.93055555555556,10.9027777777778
"31101",7.44444444444444,21.0138888888889
"31105",0.541666666666667,2.48611111111111
"31107",2.16666666666667,4.26388888888889
"31109",361.75,1164.22222222222
"31111",31.6944444444444,77.75
"31113",NA,NA
"31119",33.8888888888889,102.541666666667
"31121",3.84722222222222,12.4722222222222
"31123",2.54166666666667,7
"31125",1.20833333333333,2.90277777777778
"31127",3.34722222222222,9.95833333333333
"31129",0.333333333333333,0.361111111111111
"31131",12.0694444444444,26.8611111111111
"31133",1.06944444444444,3.77777777777778
"31135",1.36111111111111,2.47222222222222
"31137",8.68055555555556,17.1944444444444
"31139",1.33333333333333,4.54166666666667
"31141",17.5138888888889,63.0138888888889
"31143",0.883333333333333,4.25
"31145",10.1805555555556,25.9027777777778
"31147",4.16666666666667,10.0555555555556
"31149",0.25,1.625
"31151",10.8194444444444,22.8333333333333
"31153",102.291666666667,253.194444444444
"31155",7.27777777777778,19.2638888888889
"31157",35.5,105.902777777778
"31159",7.98611111111111,19.7222222222222
"31161",6.94444444444444,10.8055555555556
"31163",0.847222222222222,3.38888888888889
"31167",1.52777777777778,5.44444444444444
"31169",0.847222222222222,6.02777777777778
"31173",0.9375,0.104166666666667
"31175",1.47222222222222,1.76388888888889
"31177",9.81944444444444,23.1805555555556
"31179",2.18055555555556,7.94444444444444
"31181",0.805555555555556,4.69444444444444
"31183",NA,NA
"31185",4.43055555555556,23.7916666666667
"32001",40.8333333333333,62.4027777777778
"32003",2479.11111111111,5852.88888888889
"32005",45.9444444444444,83.375
"32007",41.5,93.6111111111111
"32009",NA,NA
"32011",1.26388888888889,1.66666666666667
"32013",14,23.875
"32015",6.26388888888889,7.875
"32017",NA,NA
"32019",43.3888888888889,68.3611111111111
"32021",4.35,6.55
"32023",51.1805555555556,88.875
"32027",8.97222222222222,12.3472222222222
"32029",3.04166666666667,4.875
"32031",563.208333333333,1337.88888888889
"32033",8.16666666666667,15.2166666666667
"32510",72.9722222222222,140.986111111111
"33001",97.2638888888889,101.694444444444
"33003",50.3055555555556,70.5
"33005",55.7361111111111,83.3611111111111
"33007",33.8611111111111,30.2083333333333
"33009",74.1388888888889,123.791666666667
"33011",277.958333333333,484.569444444444
"33013",87.7777777777778,109.541666666667
"33015",241.347222222222,323.166666666667
"33017",119.916666666667,159.083333333333
"33019",67.3888888888889,54.2777777777778
"34001",332.625,1008.29166666667
"34003",408.736111111111,1249.66666666667
"34005",265.916666666667,752.194444444444
"34007",696.055555555556,1511.83333333333
"34009",113.777777777778,381.152777777778
"34011",312.263888888889,542.25
"34013",1080.40277777778,3103.38888888889
"34015",272.972222222222,648.861111111111
"34017",656.777777777778,1722.93055555556
"34019",33.5138888888889,93.0416666666667
"34021",390.305555555556,985.902777777778
"34023",539.152777777778,1493.93055555556
"34025",480,1116.55555555556
"34027",204.027777777778,579.513888888889
"34029",367.652777777778,912.708333333333
"34031",628.5,1227.09722222222
"34033",80.0277777777778,123.652777777778
"34035",145.555555555556,410.902777777778
"34037",67.625,137.75
"34039",488.486111111111,1459.26388888889
"34041",54.4722222222222,124.013888888889
"35001",1126.65277777778,3068.44444444444
"35003",0.958333333333333,0.541666666666667
"35005",122.222222222222,294.375
"35006",20.1666666666667,50.0972222222222
"35007",12.3472222222222,14.6111111111111
"35009",57.3194444444444,151.180555555556
"35011",14.2083333333333,22.375
"35013",272.597222222222,403.472222222222
"35015",59.6666666666667,174.25
"35017",12.3055555555556,56.6944444444444
"35019",0.458333333333333,1.125
"35021",NA,NA
"35023",2.95833333333333,3.47916666666667
"35025",105.291666666667,212.375
"35027",19.6111111111111,35.9444444444444
"35028",NA,NA
"35029",44.375,85.5833333333333
"35031",186.041666666667,221.875
"35033",1.13333333333333,1.16666666666667
"35035",49.2222222222222,102.458333333333
"35037",13.45,23.25
"35039",3.04166666666667,3.72222222222222
"35041",11.7916666666667,45.5138888888889
"35043",81.1666666666667,133.966666666667
"35045",163.847222222222,276.180555555556
"35047",64.7638888888889,68.7638888888889
"35049",168.916666666667,541.138888888889
"35051",5.98611111111111,15.1388888888889
"35053",39.5,42.8611111111111
"35055",16.2916666666667,43.5694444444444
"35057",1.94444444444444,7.63888888888889
"35059",0.95,3.06666666666667
"35061",62.5833333333333,136.708333333333
"36001",366.222222222222,1003.09722222222
"36003",22.1111111111111,64.3472222222222
"36007",140.902777777778,443.361111111111
"36009",46.6944444444444,167.861111111111
"36011",76.3611111111111,139.416666666667
"36013",121.361111111111,275.263888888889
"36015",75.2777777777778,155.541666666667
"36017",56.5833333333333,85.8194444444444
"36019",54.8055555555556,115.416666666667
"36021",29.9583333333333,72.1805555555556
"36023",62.9722222222222,114.5
"36025",35.9166666666667,60.2777777777778
"36027",164.625,439.847222222222
"36029",1072.91666666667,2480.04166666667
"36031",20.625,51.4722222222222
"36033",38.7777777777778,56.9583333333333
"36035",91.7916666666667,103.222222222222
"36037",23.9305555555556,111.138888888889
"36039",24.0972222222222,49.2777777777778
"36041",2.05555555555556,7.13888888888889
"36043",36.3472222222222,78.4583333333333
"36045",53.625,177.555555555556
"36049",6.08333333333333,24.2777777777778
"36051",28.1944444444444,113.263888888889
"36053",27.8194444444444,101.958333333333
"36055",724.319444444444,2442.125
"36057",21.0416666666667,39.9722222222222
"36059",159.833333333333,566.75
"36063",182.458333333333,532.833333333333
"36065",162.375,490.194444444444
"36067",318.916666666667,1169.16666666667
"36069",31.3611111111111,151.305555555556
"36071",247.763888888889,595.125
"36073",15.6944444444444,42.375
"36075",65.6388888888889,195.013888888889
"36077",49.2222222222222,72.4722222222222
"36079",17.4444444444444,87.4027777777778
"36083",145.194444444444,341.027777777778
"36087",123.125,373.75
"36089",43.9444444444444,194.347222222222
"36091",93.6805555555556,221.069444444444
"36093",200.875,361.625
"36095",21.4166666666667,34.7638888888889
"36097",11.7638888888889,22.8472222222222
"36099",4.70833333333333,33.4305555555556
"36101",40.8055555555556,137.347222222222
"36103",392.444444444444,1790.06944444444
"36105",55.4166666666667,138.888888888889
"36107",19.3472222222222,42.0972222222222
"36109",31.4027777777778,175.305555555556
"36111",100.722222222222,292.361111111111
"36113",38.9305555555556,119.138888888889
"36115",24.875,43.0694444444444
"36117",56.6527777777778,156.125
"36119",346.25,1426.70833333333
"36121",43.9166666666667,68.3472222222222
"36123",3.79166666666667,22.1527777777778
"37001",100.444444444444,432.458333333333
"37003",16.3888888888889,68.9722222222222
"37005",0.722222222222222,4.63888888888889
"37007",13.3333333333333,68.1666666666667
"37009",3.77777777777778,22.6805555555556
"37011",1.52777777777778,16.0416666666667
"37013",61.7222222222222,124.972222222222
"37015",5.125,35.5555555555556
"37017",60.5555555555556,105.013888888889
"37019",45.7916666666667,225.979166666667
"37021",72.9583333333333,593.861111111111
"37023",27.0277777777778,137.569444444444
"37025",48.4166666666667,354.763888888889
"37027",62.625,180.833333333333
"37029",3.02777777777778,4.72222222222222
"37031",53.0138888888889,155.222222222222
"37033",18.0555555555556,35.0833333333333
"37035",90.0138888888889,512.333333333333
"37037",28.6944444444444,126.430555555556
"37039",21.3333333333333,47.3888888888889
"37041",13.6944444444444,34.375
"37043",1.83333333333333,10.3666666666667
"37045",36.8888888888889,347.152777777778
"37047",70.0277777777778,242.263888888889
"37049",121.847222222222,263.083333333333
"37051",590.583333333333,1491
"37053",33.6805555555556,46.4027777777778
"37055",38.4583333333333,143.486111111111
"37057",74.4861111111111,353.805555555556
"37059",29.375,64.9583333333333
"37061",18.7361111111111,123.611111111111
"37063",245.375,1327.43055555556
"37065",24.2222222222222,93.75
"37067",793.347222222222,1526.08333333333
"37069",11.7638888888889,102.416666666667
"37071",265.638888888889,718.708333333333
"37073",1.71666666666667,9.13333333333333
"37075",5.16666666666667,6.83333333333333
"37077",56.0416666666667,152.097222222222
"37079",12.0138888888889,49.75
"37081",375.027777777778,2094.15277777778
"37083",32.1666666666667,214.763888888889
"37085",173.347222222222,329.486111111111
"37087",45.6527777777778,117
"37089",49.2638888888889,174.513888888889
"37091",15.6805555555556,77.8611111111111
"37093",26.2916666666667,131.763888888889
"37095",0.527777777777778,3.97222222222222
"37097",164.055555555556,372
"37099",18.9583333333333,55.9861111111111
"37101",107.069444444444,410.25
"37103",3.29166666666667,14.4722222222222
"37105",31.4583333333333,227.611111111111
"37107",108.513888888889,277.375
"37109",49.7222222222222,111.680555555556
"37111",11.4861111111111,77.4583333333333
"37113",3.45833333333333,51.9583333333333
"37115",2.04166666666667,12.3055555555556
"37117",33.7083333333333,82.375
"37123",18.1527777777778,74.9444444444444
"37125",64.4444444444444,184.291666666667
"37127",100.111111111111,535.027777777778
"37129",NA,NA
"37131",7.20833333333333,21.7916666666667
"37133",141.816666666667,260.25
"37135",102.236111111111,441.666666666667
"37137",8.55,18.0333333333333
"37139",31.9861111111111,114.138888888889
"37141",20.5138888888889,84.0694444444444
"37143",3.29166666666667,19.8611111111111
"37145",30.5277777777778,80.25
"37147",235.833333333333,666.847222222222
"37149",6.98611111111111,25.4444444444444
"37151",60.4583333333333,386.486111111111
"37153",52.3194444444444,183.680555555556
"37155",103.972222222222,595.666666666667
"37157",82.8055555555556,268.611111111111
"37159",80.9166666666667,325.569444444444
"37161",26.3888888888889,170.222222222222
"37163",33.4861111111111,132.861111111111
"37165",13.5694444444444,152.291666666667
"37167",33.3055555555556,159.041666666667
"37169",35.5694444444444,97.875
"37171",25.3888888888889,89.5555555555556
